experiment_name,population_row_index,has_keyhole,P,VX,LS,ST,log_h,W_initial_um,W_max_um,W_T0_um,max_positive_dWdt_um_per_ms,median_positive_dWdt_um_per_ms,time_of_max_dWdt_tau,early_dWdt_20_um_per_ms,early_dWdt_40_um_per_ms,width_gain_20_um,width_gain_40_um,time_to_50pct_max_width_tau,robust_max_positive_dWdt_um_per_ms,robust_median_positive_dWdt_um_per_ms,robust_early_dWdt_20_um_per_ms,robust_early_dWdt_40_um_per_ms,robust_time_of_max_dWdt_tau,L_initial_um,L_max_um,L_T0_um,L_max_positive_dWdt_um_per_ms,L_median_positive_dWdt_um_per_ms,L_time_of_max_dWdt_tau,L_early_dWdt_20_um_per_ms,L_early_dWdt_40_um_per_ms,L_gain_20_um,L_gain_40_um,L_time_to_50pct_max_tau,L_robust_max_positive_dWdt_um_per_ms,L_robust_median_positive_dWdt_um_per_ms,L_robust_early_dWdt_20_um_per_ms,L_robust_early_dWdt_40_um_per_ms,L_robust_time_of_max_dWdt_tau
P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,358,0,141.451666054,0.378275685755,6.85388508408e-05,315.145948826,19.82018879884443,4.0,192.6104996486111,191.49601683684213,34386.540801270516,161.54722222103425,0.01,-65.62236461748208,-14.704562137138,169.5881127472528,181.93520022222225,0.065,2098.2050943364998,37.907408338407095,341.6687458021463,121.28646715771296,0.0,0.0,340.2712480277776,334.5153473684209,158850.5647627319,508.86138262801876,0.775,-131.38947524900007,-298.4037601441693,142.0654142857143,227.0856677777776,0.26,879.9256277325635,206.5826320270885,388.56806086278624,322.9047926286186,0.0
P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,359,0,145.199982561,0.253198682602,7.7513591008e-05,398.693210886,19.86248828184948,4.0,231.19458149473684,226.60962784722213,82185.51064198391,178.11793128674728,0.05,-1024.1718443957382,-83.0607552729058,151.9893348791209,200.80978111111114,0.125,2071.6083527345368,102.06846648190637,433.2365102567558,262.4559057171241,0.0,0.0,288.16836895,275.5433648250001,98566.98090284443,241.15580975841556,0.625,-235.8254335648181,-91.86527777692856,102.75082043956048,171.4158527777778,0.315,652.3408086163681,174.1038617776789,317.97886802525375,270.6318548447677,0.005
P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,360,0,149.381043177,0.292260061908,7.79529508561e-05,384.444199936,19.810663664470823,4.0,228.126246875,226.08510590277777,1251.1559343082404,204.98902307219385,0.13,-960.4730528134799,-171.7013888884685,168.76361263736263,203.34114473684215,0.105,1826.3715663251585,107.4946292387852,395.18170324009225,248.6381354905196,0.005,0.0,322.812,306.0077194444442,47416.53276094978,263.86320530990315,0.9500000000000001,-221.79300274510405,-111.68544330296757,118.32705054945055,193.6774421052632,0.305,675.5898373474845,196.9387773181124,353.0042229752856,296.955205353746,0.005
P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,361,0,150.755371566,0.566215971452,6.88880703989e-05,365.237346809,19.674589624486757,4.0,173.3654976,167.60024301333334,1133.3909551988506,196.73299685698316,0.095,-90.15467706610636,-55.41028367200086,165.60631557142858,163.2266086153846,0.03,2897.9559769329794,14.754965299676588,325.81947328395586,19.919911198839767,0.0,0.0,375.9203600444444,369.08052879999997,126407.97475729573,14013.743195833906,0.395,-683.3002753871556,-1213.2532302863417,183.57396285714293,305.62616021978033,0.20500000000000002,929.6909694161218,297.2469192476751,564.7573052167802,447.48140817125415,0.01
P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,362,0,155.08939981,0.967429278716,6.89242148544e-05,322.599938314,19.434312689093858,4.0,143.4440215521978,135.00829464861874,16165.239010946083,158.62274512514628,0.085,-130.21978021978467,-18.99034040620668,138.75749091208792,131.233034,0.025,4806.045335457401,19.581762185098942,442.925525736963,7.503246156908011,0.0,0.0,380.7935623681318,378.2089945999995,64340.884339686265,14311.768948852276,0.025,-1381.6960512014482,-1671.7608151736354,178.46685879120878,304.7734452747252,0.215,1612.3650801207325,371.6414658161371,985.2107531404404,752.7184178551755,0.005
P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,363,0,156.536166657,0.9922713524,8.48527663575e-05,399.457924021,19.11905586016762,4.0,155.25680007252748,141.04337199000005,1098.729646660272,211.39349098879413,0.905,-1147.8407618671804,-195.13510045936752,148.65480573480662,146.557515480663,0.025,6019.308348023035,47.11844286408764,438.3186735696185,39.648355101057724,0.0,0.0,413.5345418666666,408.175602989011,113029.83450687298,2336.0161061570884,0.055,-1217.4877886724596,-1359.0737238637641,189.1695282872928,310.0198275138121,0.23,2101.9741434758735,432.2645016932626,983.1064257567655,810.9552836899558,0.0
P-162p201106716_VX-0p908426857038_LS-8p56302518524e-05_ST-395p218711567_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31041169208e-06_H-b41981edcb,364,0,162.201106716,0.908426857038,8.56302518524e-05,395.218711567,19.185065308443363,4.0,163.4777409978022,151.5107879933333,8402.637483370267,201.67176828351003,0.07,-787.6093316023818,-300.26711109047596,158.22140840659338,154.1973901436464,0.02,5450.034964032542,31.612224028432944,425.7316477011753,30.416720222999,0.0,0.0,418.66624325555586,411.29458879999976,129291.19720344039,4710.98649932073,0.54,-1625.2132754302288,-1456.746014974576,190.15447494505491,315.59300585635356,0.23,1900.3540894253026,394.4411952985515,890.7262016793912,755.0796880305717,0.0
P-165p961555057_VX-0p261983014715_LS-5p47380727674e-05_ST-307p441799119_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p84138678161e-05_H-b41981edcb,365,0,165.961555057,0.261983014715,5.47380727674e-05,307.441799119,20.500920561815374,4.0,201.60403166666669,200.79712698666668,9867.05034317376,189.38419753040256,0.095,-380.10926558707416,-116.91730235320139,148.84545468131867,178.93097288888887,0.105,1406.8942905168078,79.4298499435402,388.04350849662364,249.59023249241386,0.02,0.0,275.7860716000001,260.06935244444446,1569.342657882452,222.46172309334244,0.13,81.17520182783161,57.83693955419585,103.22574153846153,165.86305200000004,0.305,592.9835931729407,172.1656258378411,329.71956144974644,261.7251559310628,0.015
P-171p793878697_VX-0p802872637148_LS-7p56304072004e-05_ST-389p149112673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00857518342e-06_H-b41981edcb,366,0,171.793878697,0.802872637148,7.56304072004e-05,389.149112673,19.49055318771038,4.0,167.5872258791209,159.20841983666662,848.372777733304,179.23463067973404,0.47000000000000003,-291.8229380503731,-36.35898442257018,163.5872258791209,157.93360159116023,0.03,4724.6739172292355,20.710769510419738,491.2349147824164,6.634511588049913,0.0,0.0,424.917124886111,418.2395930277778,126948.19058556357,22556.19506158428,0.75,-981.8011109780897,-1322.4220915516505,184.81908659340652,321.0292812154695,0.23500000000000001,1287.0434779716265,412.85171258960145,808.1584584239081,673.3651449929329,0.0
P-178p179131994_VX-0p674364285322_LS-6p39772031663e-05_ST-392p701744041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15358257846e-06_H-b41981edcb,367,0,178.179131994,0.674364285322,6.39772031663e-05,392.701744041,19.865257427349334,4.0,166.88665411428573,159.33161310083332,24426.910087933757,198.42848654761025,0.055,-89.51962323340028,-49.92669033703509,160.9857993038674,157.8630295164835,0.03,2977.0295921065645,17.4395582597538,363.3102705283692,10.547229009733815,0.0,0.0,421.1164930055557,416.2484316578951,101643.6858194737,1669.52890783426,0.9400000000000001,-790.8217606566817,-1154.014995550616,186.77039259668507,314.81717340659344,0.23500000000000001,1307.595518098564,359.3944485668883,673.4659639427657,576.6002794979465,0.0
P-180p4231768_VX-0p853402947533_LS-8p92029044014e-05_ST-332p421625378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p65280518067e-06_H-0b12abf205,368,0,180.4231768,0.853402947533,8.92029044014e-05,332.421625378,19.261462238591264,4.0,277.94016787087924,167.22028601666668,71878.0243833276,254.30631732317846,0.035,-594.5054945060983,-91.34792045306227,174.4279987362637,166.52390857142862,0.09,4778.054116209397,145.8254156623095,506.82489488661395,11.683624895385709,0.0,0.0,428.86911638888853,423.8841133333331,116491.62989234102,7600.484203278842,0.685,-1325.721531215957,-1325.721531215957,191.53851703296698,323.5132736263735,0.23,1736.5939589685058,448.71212881405154,860.0570000176624,734.942361779293,0.0
P-181p628478787_VX-0p952936233186_LS-6p91719476824e-05_ST-399p362560559_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06237504149e-06_H-2ecbc85805,369,0,181.628478787,0.952936233186,6.91719476824e-05,399.362560559,19.594439656763072,4.0,158.74606064560442,143.07038637333332,54654.44417174269,142.8006918320989,0.075,-208.95181741343808,-121.43506219016847,150.37596517582418,146.85002465934065,0.03,4905.444613190651,25.654375362243105,504.5609119628804,9.608937107119498,0.0,0.0,442.50154244444445,438.98160113333313,83789.59470069573,13614.562779214102,0.41500000000000004,-958.911891679861,-1201.6646548450476,188.3998524175824,320.71714021978005,0.25,1541.0439546284774,507.9990796873631,962.1512924846677,805.6562411617517,0.005
P-188p623199531_VX-0p253450423389_LS-5p98563054886e-05_ST-373p9812389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90337839587e-05_H-b41981edcb,370,0,188.623199531,0.253450423389,5.98563054886e-05,373.9812389,20.51139055856241,4.0,215.7326273777778,214.90313244444445,17682.907635240193,241.96333333414114,0.015,-469.0501278396635,-72.40917597207726,155.7763252967033,195.19800538947374,0.115,1665.3386392360594,88.87466647467365,391.5314147381725,274.19969632110013,0.01,0.0,286.06,270.88744901052627,3623.4821892279447,286.6238976407261,0.01,57.86729593814932,57.86729593814932,102.40804989010906,167.91330589473705,0.315,582.0997166560935,171.69541250201658,327.1825683936431,269.2520853557001,0.0
P-189p966894809_VX-0p644468304217_LS-6p74843907822e-05_ST-388p1301819_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p48542724514e-06_H-851e5d4577,371,0,189.966894809,0.644468304217,6.74843907822e-05,388.1301819,19.871935989222195,4.0,175.9851919558011,167.53906713333336,1514.9070160598956,163.69692301964093,0.1,-130.27472527454339,-8.38219272801139,171.9851919558011,169.76758264835166,0.035,3198.551774870683,15.181089661712564,412.3733226062933,7.867218009141259,0.0,0.0,435.9339079111108,431.6690681777778,91410.2208777499,1899.4033027407668,0.395,-547.8634826706417,-1048.0081130019828,186.71104806629836,322.60938142857145,0.24,1369.587899331948,372.8526378624256,652.2572105288681,545.4426917252974,0.0
P-191p425479448_VX-0p407642571095_LS-6p68635438353e-05_ST-376p486404344_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18341923663e-05_H-9a0fcdd2aa,372,0,191.425479448,0.407642571095,6.68635438353e-05,376.486404344,20.122465873346137,0.0,206.82037660000006,204.12616663333336,219780.21977990153,204.9151954458939,0.0,-353.4172952502291,-24.74420305931809,191.99748857142853,201.35207340000002,0.05,2878.3377989961473,29.206413836419692,390.06750233455585,112.218251509578,0.0,0.0,396.55940000000004,390.24006252631517,18933.59570275572,487.78868720314824,0.25,68.68991836552092,-119.59098661179551,157.97322472527475,256.54185333333334,0.275,779.7173019731699,256.88435623375756,447.49387999421407,350.8225306499667,0.0
P-194p299416559_VX-0p806548050335_LS-7p3474496565e-05_ST-381p946978961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p98119430208e-06_H-b41981edcb,373,0,194.299416559,0.806548050335,7.3474496565e-05,381.946978961,19.654754551973642,4.0,175.33677770054945,161.45428058638893,1484.5362048664072,180.80451388932306,0.145,-1.8712640380846217,-112.87200368379132,168.49465800000002,162.85146581318682,0.025,4570.9347651555645,42.907522790174056,535.4038175630627,3.5014526505891634,0.0,0.0,456.6083621666667,450.31739596052614,161723.52846186762,20669.872222580067,0.925,-879.8824115437353,-1495.8752949711445,188.72836999999996,327.8884385714284,0.255,1382.0150132389783,446.6972165768674,802.2177080677616,670.114435556068,0.015
P-196p499083559_VX-0p373706074139_LS-6p49065899682e-05_ST-353p001345311_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p290886324e-05_H-b789300819,374,0,196.499083559,0.373706074139,6.49065899682e-05,353.001345311,20.23664271036282,4.0,210.62795960526321,207.42275235000008,1109.958533429358,152.54028254504,0.20500000000000002,-355.49424176405347,-80.66755661807737,183.6398694945055,199.91392744444445,0.06,2155.863642697695,30.725767025602245,422.0796046850095,171.5527785373724,0.005,0.0,379.6934433944449,370.93464480555514,42858.637114856785,387.4343842397865,0.455,71.7932427527999,-15.272953282072713,144.0486957142857,235.7834903333333,0.29,772.3778069646496,220.13735175243613,389.9183870742742,322.74426969699556,0.005
P-199p092557979_VX-0p316505824784_LS-5p93128195415e-05_ST-330p512210532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p52418067071e-05_H-8bf1b39107,375,0,199.092557979,0.316505824784,5.93128195415e-05,330.512210532,20.468004290256484,0.0,210.97107410526326,209.0660081999999,219780.21977990153,195.70447047934914,0.0,-142.5647144819596,-72.8179073819301,177.4622458461539,198.51560973333332,0.075,2025.716183318506,64.04881700608418,405.35283934437695,214.66504349145103,0.005,0.0,340.01451025,325.73684273684216,100419.16357935392,287.9373728989093,0.5700000000000001,119.64234325801364,61.22377873373753,126.19970307692304,202.0458511111111,0.31,698.5299598998156,190.53712221134478,367.82453255882484,301.8311592612617,0.015
P-202p623346674_VX-0p47308497906_LS-5p69403778977e-05_ST-355p073751689_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p01971544575e-05_H-b41981edcb,376,0,202.623346674,0.47308497906,5.69403778977e-05,355.073751689,20.345847702976037,4.0,182.1884054666666,181.2723832021053,199614.95961938187,198.4475308640898,0.045,-3.1686718525303306,-74.5626531512017,171.49832794505497,174.32666931111112,0.05,2553.261773052164,26.653983268075955,369.93757972204656,26.653983268075955,0.0,0.0,407.3314913333335,402.91856497777775,138235.3930680525,617.2348428407947,0.005,0.0,-332.94490895047136,171.52218197802196,286.0726888888887,0.25,917.12681744763,252.98699350394628,466.2674300346179,390.07012880650024,0.0
P-205p507001181_VX-0p303336340291_LS-4p80706805647e-05_ST-333p622908766_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p59035366431e-05_H-89a38ff0e6,377,0,205.507001181,0.303336340291,4.80706805647e-05,333.622908766,20.836193807495086,4.0,191.31835,187.25288194444443,105330.56261830877,219.61777777837443,0.065,160.81903737864238,-37.911249999181976,159.69824070329673,178.94746448888887,0.08,1558.43447928918,44.55538447223303,404.05534890438014,209.26853504177845,0.0,0.0,310.77438328421056,299.85838841666674,3814.344216902278,257.9386588352767,0.01,273.02069109918426,0.5709722886254536,115.0419518681319,186.97771844444443,0.31,649.8050894703235,174.0270984211295,358.41854221519674,289.6311443227943,0.005
P-207p940614893_VX-0p318461267696_LS-7p4904937331e-05_ST-370p987623474_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51482176715e-05_H-0b12abf205,378,0,207.940614893,0.318461267696,7.4904937331e-05,370.987623474,20.15831586950466,4.0,238.80130000000003,233.479084,63091.26406426243,213.69798814288984,0.115,-388.34541275016267,-119.0314068451117,189.76548946961324,222.00609022222218,0.08,1924.19961986286,63.9356009397503,449.8696523079615,212.2744341577717,0.0,0.0,373.2780078222224,355.38584000000003,13306.507349505344,232.788992357075,0.87,116.95189467352805,116.95189467352805,131.10571745856353,217.02697600000013,0.325,857.6869823228968,208.51172579151222,368.4989060097985,322.0684132297138,0.0
P-210p464738138_VX-0p237113609615_LS-6p46217439158e-05_ST-306p057190902_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p03451864735e-05_H-12faed80a6,379,0,210.464738138,0.237113609615,6.46217439158e-05,306.057190902,20.53936548395727,4.0,233.6626694805556,229.44924247222227,3183.3333333404735,183.33333333148465,0.37,-954.5348758055093,-152.91091717551654,154.45412106077347,204.20921736842104,0.095,2052.8862578962176,98.04911487463346,462.61023438245144,274.61453512994046,0.0,0.0,282.04170000000005,265.1309045,1616.2029316081396,301.2136830958192,0.125,34.75978232393879,86.6015432110324,97.71517569060777,161.7020336842106,0.325,512.0045109523243,181.48927702522866,326.29394647449385,277.6357507455604,0.0
P-213p87237204_VX-0p329966780459_LS-7p13970627017e-05_ST-390p008507958_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p46200190101e-05_H-765072ed36,380,0,213.87237204,0.329966780459,7.13970627017e-05,390.008507958,20.240641834349887,4.0,235.4437,231.07346826666668,61009.78380085211,174.66296296305464,0.035,-376.4251713456145,-91.44143739635747,191.2550168571429,216.5309975555556,0.08,1868.965978030991,73.98944557115905,420.9602260819588,216.6470258660278,0.0,0.0,378.52980586666666,361.024608266668,70154.95711718581,292.33580247164656,0.925,63.377021438066244,63.377021438066244,134.3979901098901,223.5406713333333,0.325,808.7195560228948,212.08613314121084,372.2009580524964,309.38893060943803,0.0
P-218p352277735_VX-0p662592791038_LS-5p96508880483e-05_ST-307p55260089_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28067173121e-06_H-b41981edcb,381,0,218.352277735,0.662592791038,5.96508880483e-05,307.55260089,20.182409328769907,4.0,169.7846688,159.51036,2189.523668637537,172.01226414623673,0.08,-188.87933823548906,-68.72998924708294,163.75666254143644,159.18627441988946,0.03,3001.809875179568,17.147434218998708,392.70468976500734,2.3519198246103894,0.0,0.0,437.96852376111093,435.33931717894734,128069.23371206154,503.49835438250545,0.165,-201.65396955057133,-1044.7853669843198,188.20582685082877,321.21597325966866,0.25,1235.855924974912,371.160798392464,658.2216333062266,566.5767004955634,0.0
P-218p623352015_VX-0p878480487228_LS-8p13012329394e-05_ST-381p006435488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49143740032e-06_H-90ad187ad0,382,0,218.623352015,0.878480487228,8.13012329394e-05,381.006435488,19.578155251219414,4.0,189.38497385604396,171.43783771555553,102808.49119615286,216.16539567846385,0.015,-86.90722738847599,-8.664205374394669,185.27214355801104,174.64002815384617,0.035,5191.39791299577,55.2890097778144,590.9439216782289,18.813071584362056,0.0,0.0,496.6017894666666,491.83084740000015,47176.45479510244,1534.5822041777878,0.16,-855.6508662249146,-1328.8034918347898,193.93871944751382,336.61677000000003,0.275,1326.7182628831679,507.02379734097997,910.6794599375718,750.4111610974822,0.01
P-222p052357041_VX-0p997941039436_LS-5p29599486117e-05_ST-383p923575745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83407377027e-06_H-02b1b704be,383,0,222.052357041,0.997941039436,5.29599486117e-05,383.923575745,20.172905663149812,4.0,145.36175819368134,126.78938760714286,2844.1287007270025,188.87994037529836,0.065,-96.16818620906874,-68.40395181813811,138.58871928571426,130.59093651933705,0.03,4450.539676007505,22.184927534684398,304.29838859856926,0.07480436786889005,0.0,0.0,456.62222977777776,450.50400599999966,115417.57330454611,969.6695868316483,0.88,-197.80219780232687,-968.8322666349113,182.7051928571429,320.63813701657455,0.26,1428.554103670323,576.2124545579297,989.3139267122862,861.3683886602771,0.0
P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,384,1,223.161294482,0.578452940205,4.86833733719e-05,359.100984903,20.576853338514905,4.0,159.03004546813187,151.7005056888889,2630.3516483479957,152.4827290448606,0.09,0.0,-8.27949549239204,153.8296851160221,154.55541002197802,0.035,2551.925953016627,14.97787536219658,244.90302063241495,9.38368861070455,0.0,0.0,444.41756440000006,430.03908,57955.35679097166,674.6328677995336,0.615,92.66272189330364,-263.4561043356981,181.19805966850828,304.37649318681315,0.265,1051.5796654163846,311.346807334342,534.5518263426376,468.67723170785655,0.0
