experiment_name,has_keyhole,transition_count,max_positive_delta_W,diagnostic_argmax_delta_W_fraction,diagnostic_first_W_um,min_delta_W,median_positive_delta_W,fraction_positive_delta_W,total_positive_delta_W,max_positive_width_rate,median_positive_width_rate,fraction_positive_width_rate,population_row_index,P,VX,LS,ST,log_h,width_gain_20_um,width_gain_40_um,time_to_50pct_max_width_tau,robust_max_positive_dWdt_um_per_ms,robust_median_positive_dWdt_um_per_ms,robust_early_dWdt_20_um_per_ms,robust_early_dWdt_40_um_per_ms,robust_time_of_max_dWdt_tau,max_positive_delta_W_res51,max_positive_delta_W_res101
P-193p81397439_VX-0p717380412454_LS-5p49903358659e-05_ST-340p433066031_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72463384735e-06_H-ff88caf608,0,200,25.373009738186774,0.0,4.0,-1.9481096149171435,0.3783755609890136,0.515,179.27374799891476,3935.742507668207,58.69184596599186,0.515,251,193.81397439,0.717380412454,5.49903358659e-05,340.433066031,20.145502962571438,147.4876615714286,141.35082756906078,0.035,3704.4193648101977,13.673539238032484,304.0980556787912,3.130734609635365,0.0,57.18855219450553,47.76342376795582
P-194p036512211_VX-0p298398024189_LS-7p09068727373e-05_ST-343p727832606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61667310503e-05_H-7931c20f4a,0,200,22.59196745116031,0.005025125628140704,4.0,-5.863672962637352,0.760035880662997,0.615,281.12413885156604,2867.7076826751354,96.47502984403013,0.615,252,194.036512211,0.298398024189,7.09068727373e-05,343.727832606,20.203924654857502,179.39144925274724,211.15416,0.095,2417.189867819039,84.49154650664372,457.3838716013755,253.23504387310703,0.0,55.67629056923087,38.085523951381454
P-195p080816167_VX-0p844140965531_LS-6p21634030137e-05_ST-331p625980857_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p71482820998e-06_H-cca0c4e3bb,0,200,31.10156843093924,0.0,4.0,-4.906938380219756,0.3992964866007185,0.535,187.21811599217565,5667.872914644906,72.7668042318313,0.535,254,195.080816167,0.844140965531,6.21634030137e-05,331.625980857,19.886747964417737,151.75507991208792,145.92320466298344,0.025,3991.9056152436606,20.945938550206208,480.9139567238964,-2.098754435210741,0.0,70.93925124395604,43.80991865274723
P-196p954129245_VX-0p972458485112_LS-5p85340423111e-05_ST-310p387913302_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p96074709293e-06_H-f575443233,0,200,26.972476251098897,0.0,4.0,-2.611751588452421,0.5583705663833278,0.5,186.19682778914,5673.3983798959,117.44782485707421,0.5,255,196.954129245,0.972458485112,5.85340423111e-05,310.387913302,19.915787881461195,139.3848985274725,130.90512486187845,0.03,4957.483479428955,53.8509980591849,404.10377290183385,-9.526351935014516,0.0,57.53361347692303,47.13774583076925
P-197p742114875_VX-0p874617254357_LS-7p7301896977e-05_ST-350p888533369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p51569338357e-06_H-054022a1b4,0,200,38.32600115580113,0.0,4.0,-6.6021276087911644,0.38195301555558103,0.545,207.8691045427523,7213.567430610612,71.8896767193311,0.545,256,197.742114875,0.874617254357,7.7301896977e-05,350.888533369,19.555636280928812,170.20572912087914,163.1326288791209,0.03,4835.22961965626,27.99278959616713,491.1757002262405,25.08066744230155,0.0,79.233652,51.37957543867396
P-198p603717725_VX-0p869799932432_LS-5p56307183941e-05_ST-326p836247823_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p54624163919e-06_H-bf3689621a,0,200,26.43228696153851,0.0,4.0,-10.027977524649359,0.35978222310835406,0.54,183.47925327169276,4973.55980325346,67.69744916059037,0.54,257,198.603717725,0.869799932432,5.56307183941e-05,326.836247823,20.056220029605612,142.28948443956045,135.20945661878451,0.035,4502.206950607279,24.685458318581777,349.3632772860787,4.391114326278722,0.0,59.37531360219784,47.85450694725274
P-202p397397496_VX-0p555230188132_LS-4p52196790327e-05_ST-397p348654616_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p68850560746e-06_H-0011cc30ec,1,200,26.991093829945186,0.0,4.0,-3.5755839346154232,0.3862651767276901,0.52,185.8008426733884,3249.9285628601815,46.50920183504448,0.52,258,202.397397496,0.555230188132,4.52196790327e-05,397.348654616,20.610386611593015,146.1313673736264,146.81663239560442,0.035,2776.7741294110456,16.9905152733445,176.11161565419843,16.202615712817163,0.0,55.08636391098912,46.12296524175828
P-203p020934762_VX-0p232834869492_LS-7p55576098976e-05_ST-395p193912826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p07190641743e-05_H-b40dbd8ddd,0,200,22.471473880769427,0.0,4.0,-7.820712685714398,0.8889727667111913,0.675,297.9326118352751,3111.8438370588433,123.10471667685111,0.675,260,203.020934762,0.232834869492,7.55576098976e-05,395.193912826,20.27794471779917,160.70732827472526,216.44624400000004,0.14,1609.1993569558329,108.68035702749822,465.8066145233429,299.757079505436,0.005,46.643839123076994,26.23927935843606
P-206p272219756_VX-0p781444456167_LS-4p98713368602e-05_ST-399p182507166_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p17333780404e-06_H-16cfaf1a76,0,200,26.80652446153848,0.0,4.0,-4.9733594571428625,0.3319423654830018,0.525,178.6271941848002,4537.077597900679,56.18215343014323,0.525,262,206.272219756,0.781444456167,4.98713368602e-05,399.182507166,20.311598551862396,139.3982028021978,134.25347885714285,0.025,3597.024869833295,16.70105981931622,242.7232927763149,-7.53984996139504,0.0,49.10721111428576,42.50477673406586
P-207p687789994_VX-0p40901295179_LS-7p09627718894e-05_ST-395p011679_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17945424024e-05_H-d9444347fb,0,200,24.32909767225281,0.0,4.0,-9.731174720329903,0.5377262747075946,0.6,253.74822874612033,2833.700255287404,62.63097392434244,0.6,263,207.687789994,0.40901295179,7.09627718894e-05,395.011679,20.11307290768424,197.2170319337017,206.0369144444444,0.055,2343.0367311420023,32.49370660350013,468.823712552562,153.4289146612739,0.0,70.73347593076917,40.23288587087924
P-208p39901443_VX-0p201684842681_LS-6p50424237325e-05_ST-372p154003234_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-3p19456481434e-05_H-bf889bf790,0,200,24.271078590659272,0.21105527638190955,4.0,-13.343721727445171,1.1394513171637044,0.6,360.07761959775144,10432.898143056464,489.79197552084105,0.6,264,208.39901443,0.201684842681,6.50424237325e-05,372.154003234,20.60068531522624,51.88481513812152,101.95541833149171,0.27,3046.5459545548,358.4028595069023,701.9804826744436,571.3782057785435,0.215,24.103837842307623,23.330422037362688
P-209p90265043_VX-0p477857533217_LS-8p77962223972e-05_ST-386p665335025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00953114007e-05_H-0011cc30ec,0,200,43.55484419560441,0.0,0.0,-8.54657830414368,0.566180288888873,0.58,274.3117430127347,4892.830199885484,63.60312078294547,0.58,266,209.90265043,0.477857533217,8.77962223972e-05,386.665335025,19.72660329815093,219.5708766850829,222.86410977777777,0.045,3060.2874422000814,31.21399057707803,469.5850442266569,87.2593591862404,0.0,78.78852917362639,54.48394376813196
P-210p093044543_VX-0p812610384047_LS-5p18819698292e-05_ST-390p525668596_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p93657267704e-06_H-d9be003c20,0,200,26.10474884198901,0.0,4.0,-7.92769457504707,0.345472460061373,0.5,183.5810274949995,4589.897599197426,60.743094086926035,0.5,267,210.093044543,0.812610384047,5.18819698292e-05,390.525668596,20.25111110563046,144.97715002197802,138.6110875934066,0.03,3591.1778056167886,20.13718649354314,317.8288063716691,-8.063668567262793,0.0,63.46086494945054,40.84918786813186
P-211p816522505_VX-0p520710876808_LS-4p80782604054e-05_ST-318p660442183_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p26448979247e-06_H-5a4acb0e81,1,200,24.351416402472644,0.0,4.0,-4.854560729395708,0.4339820208333265,0.505,203.0528639571946,2743.1516193056677,48.887443076108035,0.505,268,211.816522505,0.520710876808,4.80782604054e-05,318.660442183,20.596021279635526,153.4222,154.83615233333333,0.03,2333.44232889825,16.203661379425142,205.26313347685,9.02764004865942,0.0,46.34771658241758,41.42871681043973
P-212p092538093_VX-0p79096361392_LS-7p95278191784e-05_ST-347p757246585_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09904238086e-06_H-b40dbd8ddd,0,200,36.82385817679562,0.0,4.0,-8.066191538461538,0.3407505942296041,0.55,223.0355163913266,6247.261498506314,57.809207761536584,0.55,269,212.092538093,0.79096361392,7.95278191784e-05,347.757246585,19.63337984217155,185.7785142857143,177.03760867403315,0.035,4720.302125093965,23.38202615718,460.1850322078656,30.84012093921016,0.0,73.88489461538467,55.64669769230774
P-212p375773305_VX-0p288263650586_LS-8p35116649465e-05_ST-312p800399692_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67350985572e-05_H-bf3689621a,0,200,23.193706414835184,0.020100502512562814,4.0,-4.284182370256815,0.829223972222195,0.635,292.56993936339273,2938.7374843074053,105.06606949620502,0.635,270,212.375773305,0.288263650586,8.35116649465e-05,312.800399692,20.066083457166737,187.3503618232044,234.22798,0.11,2494.1402949106314,87.89248985434719,493.576840650166,268.660141519927,0.0,40.71714736263737,39.36953066850828
P-218p135837307_VX-0p411781802704_LS-5p72773552436e-05_ST-307p427986374_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17152350379e-05_H-b40dbd8ddd,0,200,30.41129349670328,0.0,4.0,-14.991636204395625,0.4921027395777884,0.57,240.75803586406013,3557.3024765426035,57.5627700414394,0.57,271,218.135837307,0.411781802704,5.72773552436e-05,307.427986374,20.480156626358145,180.38507507692307,186.93303777777777,0.06,1955.2398475290177,16.52830637829554,456.0909298596873,85.68031793351534,0.005,60.66484804835167,31.413882070329727
P-218p170294814_VX-0p856055229722_LS-8p4878396046e-05_ST-374p889107005_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p63529131711e-06_H-73846c96ef,0,200,36.234003182873,0.0,4.0,-5.636321224725322,0.3848733957157293,0.53,225.99204144831336,6645.257324036687,70.58515557330739,0.53,272,218.170294814,0.856055229722,8.4878396046e-05,374.889107005,19.524422559659115,186.94677896703297,178.59575152486184,0.03,4905.390701913724,21.259530501222397,560.373011557809,11.829200675648572,0.0,79.2255286651934,53.494374601104994
P-218p315594294_VX-0p70315782783_LS-8p24115302242e-05_ST-319p105471156_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p86065121098e-06_H-6c8dbbeedf,0,200,35.29284362872931,0.0,4.0,-4.293795470329641,0.3756858664346794,0.55,233.21017985131164,5310.1106996999415,56.525157339741526,0.55,273,218.315594294,0.70315782783,8.24115302242e-05,319.105471156,19.66770645066211,193.85653423204417,186.62962180110495,0.035,4023.204113309732,30.393932817340456,499.244832576583,17.400660803294066,0.0,79.16527292307691,53.47922922417583
P-218p521967876_VX-0p920050491887_LS-7p11545742791e-05_ST-300p883630406_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p24332158458e-06_H-7931c20f4a,0,200,39.91065467335161,0.0,4.0,-9.464262005288205,0.4115364925415008,0.505,209.23671482437464,7895.541322540156,81.41443454607689,0.505,275,218.521967876,0.920050491887,7.11545742791e-05,300.883630406,19.754533830220836,163.71318657142857,154.91458164835166,0.025,5538.520010477208,23.64964560081324,578.9806933048935,-1.1474516172557652,0.0,79.73798013701655,55.99260405580111
P-218p846041052_VX-0p877499363134_LS-5p6186595533e-05_ST-332p098243358_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49757732676e-06_H-27d926f040,0,200,25.63389874313193,0.0,4.0,-7.393658759066,0.6105505600885692,0.47,196.67851339409694,4857.182329164444,115.68881586216368,0.47,276,218.846041052,0.877499363134,5.6186595533e-05,332.098243358,20.133956513144522,147.20165103296705,138.98212552486189,0.025,4461.751732056603,31.907996334833022,393.8683032115862,-2.635051868119217,0.0,71.52017016243094,47.09400815769231
P-220p072225453_VX-0p425314653287_LS-7p24382024748e-05_ST-381p760927113_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1342474485e-05_H-ba17ade68b,0,200,31.29745139587923,0.0,4.0,-16.097367664560466,0.40333673735381126,0.6,256.25639921217766,3607.2703591963095,46.48764012851585,0.6,278,220.072225453,0.425314653287,7.24382024748e-05,381.760927113,20.120583910510778,203.82830541436465,211.04648977777777,0.05,2753.872866133924,14.739975271446204,446.52002478570535,148.03177891364396,0.0,68.9627216153847,47.78638338461543
P-220p256246323_VX-0p736244453131_LS-5p8651582992e-05_ST-358p758060614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-8p75110568607e-06_H-bf889bf790,0,200,29.900718626373646,0.0,4.0,-13.059037903296797,0.31877545999995505,0.515,189.9743840651203,5818.079944796548,62.02730890498134,0.515,279,220.256246323,0.736244453131,5.8651582992e-05,358.758060614,20.163732152674832,148.7940687692308,147.2112198563536,0.04,4610.916019992004,20.31347165112805,577.3419352119848,11.74588362286419,0.0,61.50561777582416,47.39354007912086
P-223p185978023_VX-0p49812515056_LS-8p14092862216e-05_ST-313p14559396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p68455537246e-06_H-b40dbd8ddd,0,200,34.9152840137363,0.0,4.0,-2.8567456388888957,0.509409567836201,0.595,254.57705633511637,3895.460808539608,56.83427940097321,0.595,282,223.185978023,0.49812515056,8.14092862216e-05,313.14559396,19.880489184822455,210.5225046153846,211.391574,0.04,3008.742951306544,25.248757112547093,396.1007255267409,32.18778512262306,0.0,78.14680737142857,53.9351413516484
P-227p786589532_VX-0p30483440954_LS-7p3391662288e-05_ST-359p259536614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58253807708e-05_H-180177fd7b,0,200,19.758677594217996,0.005025125628140704,4.0,-11.49964311646417,0.9422766890443768,0.605,298.2116277507563,2469.7481037343623,117.78045645329334,0.605,285,227.786589532,0.30483440954,7.3391662288e-05,359.259536614,20.30195279687689,190.22768983425416,226.00730968421053,0.1,2104.365344536256,72.05518942533647,441.58939554619127,269.73848761190845,0.0,48.45620249834258,33.67102606153838
P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,1,200,30.958291547790125,0.0,4.0,-12.769158451648337,0.594012635633419,0.57,247.73873651860853,3500.190994548358,67.15996180481832,0.57,287,228.959503311,0.480404321045,6.0796636822e-05,336.115873803,20.3620728724715,181.1182168901099,187.21254104210527,0.04,2500.0499809187904,23.59039719822319,426.93672492374543,44.44450116949845,0.0,70.06706710219777,44.2246016368132
P-229p384485496_VX-0p374546448601_LS-5p61892687884e-05_ST-346p005476369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28798994652e-05_H-f404b6f8f4,0,200,23.79695772142857,0.0,4.0,-1.9142838921052032,0.6336723455576845,0.57,226.86056341811462,2845.417487640145,75.76860851671634,0.57,288,229.384485496,0.374546448601,5.61892687884e-05,346.005476369,20.606596448503538,182.7809541978022,193.4983959555556,0.065,2382.910025824407,24.69870898263448,423.43171265444334,168.53402364867802,0.0,47.917761624175824,39.85777790769231
P-229p433825146_VX-0p876957934743_LS-6p77377719261e-05_ST-358p900225798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p34693508648e-06_H-bf889bf790,0,200,24.873798421703206,0.0,4.0,-5.947319271492361,0.504918781767941,0.485,196.39472863676446,4697.949455498576,95.364723781308,0.485,290,229.433825146,0.876957934743,6.77377719261e-05,358.900225798,19.901062674689058,147.81128285714286,138.49024175824175,0.025,4258.419177509304,32.53090409791285,429.19194048534695,-15.70641867511342,0.0,66.4327134033149,45.0933162307692
P-234p126702838_VX-0p687075747958_LS-6p17120592739e-05_ST-378p601004081_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p02123545672e-06_H-9aef4c9512,0,200,30.019896052197794,0.0,4.0,-2.428392946703255,0.32737396999996804,0.535,200.36666662620155,4431.947164303981,48.331417786573176,0.535,292,234.126702838,0.687075747958,6.17120592739e-05,378.601004081,20.18306459484862,171.8877288131868,166.81541744751382,0.035,2926.8317377614435,15.556972773093484,392.14937967099206,6.242660346852119,0.0,69.13421361546959,39.64992418571422
P-236p763849841_VX-0p800191513041_LS-6p78517796151e-05_ST-355p994293515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p02870753363e-06_H-eb41f0639c,0,200,39.578417910164816,0.0,4.0,-4.487778060164871,0.4735490129120592,0.525,218.73861787351996,6795.387212222574,81.30564779035087,0.525,293,236.763849841,0.800191513041,6.78517796151e-05,355.994293515,19.97579273958234,172.077608,165.8220835384615,0.035,4758.431286866704,28.92153319899057,515.4013219059682,-0.0100542060824365,0.0,79.13896326923076,55.42912454780224
P-237p061390501_VX-0p937687434899_LS-4p7428723532e-05_ST-371p522412287_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p14470006046e-06_H-6445dc47a6,0,200,30.879965043956055,0.0,4.0,-2.544969080247114,0.41684855972224,0.51,173.9887158681302,6274.015083447452,84.6929116496051,0.51,294,237.061390501,0.937687434899,4.7428723532e-05,371.522412287,20.434912241185422,131.71563989010988,123.38052648351648,0.03,4412.908692138441,28.436766900850515,269.287346914222,-9.657992078850496,0.0,56.53217498342545,43.43963613186818
P-237p334710533_VX-0p878374904385_LS-5p83506544001e-05_ST-382p29609677_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49209748472e-06_H-8773df93d2,0,200,24.82630842679549,0.0,4.0,-8.202321329749239,0.5052647510450328,0.5,208.105704015384,4697.763069958445,95.60882138438467,0.5,295,237.334710533,0.878374904385,5.83506544001e-05,382.29609677,20.15787229101393,155.0886553846154,147.315910320442,0.03,4248.9236590671135,38.35812745788392,396.87652692710674,-5.903770418708651,0.0,65.1853604274725,44.90864595384616
P-240p150803131_VX-0p464417169926_LS-7p86781365033e-05_ST-312p042470117_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03874725471e-05_H-0744488b5e,0,200,37.3466411236264,0.0,4.0,-7.709773146801979,0.5241514587911524,0.555,267.8873444363096,4212.202095793007,59.11728088008244,0.555,298,240.150803131,0.464417169926,7.86781365033e-05,312.042470117,20.039970975016473,213.57617186813184,218.33588978947367,0.04,2799.5181195845803,27.53435891738323,426.6434319069769,69.58131894219606,0.0,76.7005119857143,49.64272660879117
P-244p476502118_VX-0p49526990633_LS-8p73976519147e-05_ST-336p403249939_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p74038709269e-06_H-f06f0c9a83,0,200,39.11321810521977,0.0,4.0,-5.309923310714396,0.4881645013559819,0.56,279.986354382952,4348.596448399551,54.27399021785057,0.56,301,244.476502118,0.49526990633,8.73976519147e-05,336.403249939,19.868008610733646,223.7292829834253,226.996142,0.04,2686.7307430836813,34.17583202893305,510.7171236925936,48.61123835401192,0.0,84.44392639780214,48.33131185714284
P-246p351544569_VX-0p710899222357_LS-7p68583817855e-05_ST-368p835081824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p78594159524e-06_H-f404b6f8f4,0,200,39.63040612087916,0.0,4.0,-1.662122738736258,0.39080586416667984,0.515,221.0554820864931,6018.879483976323,59.35375456097543,0.515,302,246.351544569,0.710899222357,7.68583817855e-05,368.835081824,19.887690899404937,195.6606578901099,187.59933126373625,0.04,4198.774386549854,18.42762849642277,573.4243853383321,12.148427710575122,0.0,79.49146519340663,55.29239606538468
P-247p324665735_VX-0p977977830338_LS-8p14476523525e-05_ST-343p514293063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p93275047078e-06_H-b40dbd8ddd,0,200,39.71610385412088,0.0,4.0,-3.258653531593268,0.5155680093406261,0.455,221.1515781551129,8310.64345989389,107.88323851440853,0.455,303,247.324665735,0.977977830338,8.14476523525e-05,343.514293063,19.64516111823026,186.0729901868132,173.2704312197802,0.035,5745.00146302824,119.19125576493072,650.5461472366785,3.737442231519727,0.0,71.06738665524873,54.910086288461535
P-52p5445860993_VX-0p633129978235_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p95323714861e-06_H-306f9d252b,0,200,39.16133686115997,0.0,4.0,-2.1738578485973505,0.4320423621154106,0.505,132.22254802557848,6290.304367520358,69.39696586466025,0.505,305,52.5445860993,0.633129978235,4.5e-05,300.0,19.20347394103266,83.88975115384616,84.6635855692307,0.01,3748.9800795628566,27.191314260013144,138.31727121443484,32.336067442755365,0.0,55.55297908741066,46.67979900610562
P-53p4525830151_VX-0p394191978834_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-4p7433308439e-06_H-306f9d252b,0,200,39.56832063787128,0.0,4.0,-6.8817180025634315,0.5401757839228694,0.56,158.50495041103875,6355.0267061089635,86.75706922819369,0.56,306,53.4525830151,0.394191978834,4.5e-05,300.0,19.457525680630205,98.66080517010988,104.90664726043954,0.02,3720.2069088425615,31.39432371238929,217.09915556656296,82.4190342192179,0.0,55.14382171287129,46.32626946061572
