comparison_type,target,target_definition,reference_model,candidate_model,heldout_simulation_id,heldout_numeric_simulation_id,observed_target_um,reference_predicted_mean_um,candidate_predicted_mean_um,reference_residual_um,candidate_residual_um,reference_absolute_error_um,candidate_absolute_error_um,candidate_minus_reference_absolute_error_um
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00125,125,199.27132,195.11137387826756,202.8329289078619,4.1599461217324745,-3.5616089078619098,4.1599461217324745,3.5616089078619098,-0.5983372138705647
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00126,126,198.7218,196.937732450606,201.330678266618,1.7840675493939957,-2.608878266617978,1.7840675493939957,2.608878266617978,0.8248107172239825
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00127,127,139.47870999999998,154.6839286827925,156.96027914394628,-15.20521868279252,-17.481569143946302,15.20521868279252,17.481569143946302,2.2763504611537826
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00128,128,159.3032399999,157.23796406225603,163.7075877111324,2.0652759376439747,-4.40434771123239,2.0652759376439747,4.40434771123239,2.3390717735884152
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00129,129,167.1710399999,164.98488253955733,174.80587886871405,2.186157460342656,-7.634838868814057,2.186157460342656,7.634838868814057,5.448681408471401
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00130,130,163.26638,160.15156745403502,168.16871400429775,3.1148125459649805,-4.902334004297757,3.1148125459649805,4.902334004297757,1.787521458332776
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00131,131,124.967325,124.15889691052833,131.5685834982176,0.8084280894716755,-6.601258498217604,0.8084280894716755,6.601258498217604,5.792830408745928
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00132,132,147.02188999999998,143.30047858972625,150.20938217828606,3.7214114102737312,-3.187492178286078,3.7214114102737312,3.187492178286078,-0.5339192319876531
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00133,133,226.0442,215.13179322380847,224.059351904418,10.912406776191515,1.984848095581981,10.912406776191515,1.984848095581981,-8.927558680609534
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00134,134,164.321395,160.490569807809,173.39852225375256,3.8308251921909857,-9.077127253752565,3.8308251921909857,9.077127253752565,5.246302061561579
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00135,135,219.447,218.93868535113967,218.0169896407644,0.5083146488603347,1.430010359235638,0.5083146488603347,1.430010359235638,0.9216957103753032
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00137,137,173.80563,175.72362070620784,189.19744557831416,-1.9179907062078316,-15.391815578314151,1.9179907062078316,15.391815578314151,13.47382487210632
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00138,138,185.77885,185.47980605767728,193.4674659625047,0.2990439423226974,-7.688615962504713,0.2990439423226974,7.688615962504713,7.389572020182015
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00139,139,227.0067,228.89057640258588,225.9831112975598,-1.883876402585884,1.0235887024402075,1.883876402585884,1.0235887024402075,-0.8602877001456766
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00140,140,183.102185,186.19562921984476,191.65318398702055,-3.0934442198447414,-8.550998987020591,3.0934442198447414,8.550998987020591,5.45755476717585
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00141,141,159.94629,165.65304709933696,164.86025574399503,-5.706757099336954,-4.913965743995021,5.706757099336954,4.913965743995021,-0.792791355341933
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00142,142,130.51316999999997,132.55206380933214,143.47049557853535,-2.0388938093321656,-12.957325578535375,2.0388938093321656,12.957325578535375,10.91843176920321
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00143,143,94.39849,95.95787121497706,100.3897123314882,-1.5593812149770656,-5.991222331488203,1.5593812149770656,5.991222331488203,4.431841116511137
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00144,144,111.94405,118.59157865575824,128.88699747796932,-6.6475286557582365,-16.942947477969312,6.6475286557582365,16.942947477969312,10.295418822211076
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00145,145,132.29475,135.61295125970508,145.98520243404792,-3.3182012597050914,-13.690452434047929,3.3182012597050914,13.690452434047929,10.372251174342837
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00146,146,138.9932,141.4425119485744,150.76767434203788,-2.4493119485744046,-11.774474342037877,2.4493119485744046,11.774474342037877,9.325162393463472
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00147,147,86.30895,86.03703969401614,74.93683562889389,0.2719103059838517,11.372114371106107,0.2719103059838517,11.372114371106107,11.100204065122256
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00148,148,102.77328,101.7827536108404,104.50164770489457,0.990526389159612,-1.7283677048945665,0.990526389159612,1.7283677048945665,0.7378413157349545
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00149,149,111.90636,111.98399367135966,117.88368590420116,-0.0776336713596634,-5.97732590420118,0.0776336713596634,5.97732590420118,5.899692232841517
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00150,150,110.2117699999,109.40048818831028,114.41562139049068,0.8112818115897085,-4.203851390590685,0.8112818115897085,4.203851390590685,3.392569579000977
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00151,151,88.51039,84.89938148861508,68.67173538863884,3.611008511384924,19.838654611361164,3.611008511384924,19.838654611361164,16.22764609997624
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00152,152,154.67672999989998,151.09599448190184,158.04733081761765,3.580735517998136,-3.3706008177176727,3.580735517998136,3.3706008177176727,-0.21013470028046344
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00153,153,112.644275,113.94246431911432,118.43686204691956,-1.2981893191143143,-5.792587046919579,1.2981893191143143,5.792587046919579,4.494397727805264
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00154,154,96.9738,99.60241412554932,114.72270526872389,-2.6286141255493334,-17.748905268723874,2.6286141255493334,17.748905268723874,15.12029114317454
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00155,155,97.38725,98.2301850835041,91.61901783876512,-0.8429350835041021,5.768232161234877,0.8429350835041021,5.768232161234877,4.925297077730775
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00156,156,153.15903,155.79115179049785,164.64597549036037,-2.632121790497848,-11.48694549036037,2.632121790497848,11.48694549036037,8.854823699862521
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00157,157,96.69903,95.83322159742512,88.5870099905073,0.8658084025748991,8.11202000949271,0.8658084025748991,8.11202000949271,7.246211606917811
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00158,158,98.361635,113.47225290776905,130.83207598668105,-15.110617907769054,-32.470440986681055,15.110617907769054,32.470440986681055,17.359823078912
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00159,159,101.41693,103.01394411279846,100.1307721503816,-1.5970141127984476,1.2861578496184194,1.5970141127984476,1.2861578496184194,-0.31085626318002824
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00160,160,133.74093,131.81880769044224,138.83028352729497,1.92212230955775,-5.089353527294975,1.92212230955775,5.089353527294975,3.167231217737225
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00161,161,178.4476,179.10676706572656,182.84699229060456,-0.6591670657265638,-4.399392290604567,0.6591670657265638,4.399392290604567,3.740225224878003
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00162,162,159.08109000000002,160.07683401026426,166.27726610943958,-0.9957440102642464,-7.196176109439563,0.9957440102642464,7.196176109439563,6.200432099175316
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00163,163,134.812955,133.65518505412646,139.14944073719442,1.157769945873525,-4.336485737194437,1.157769945873525,4.336485737194437,3.1787157913209114
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00164,164,160.34294,162.18534558249848,163.2748675139089,-1.8424055824984864,-2.931927513908903,1.8424055824984864,2.931927513908903,1.0895219314104165
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00165,165,111.6275,110.8225682874056,108.12010252908708,0.8049317125943958,3.5073974709129203,0.8049317125943958,3.5073974709129203,2.7024657583185245
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00166,166,142.11724,139.06803434662663,151.89946879972084,3.0492056533733773,-9.782228799720826,3.0492056533733773,9.782228799720826,6.733023146347449
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00167,167,109.303435,108.7251314047534,106.60012816802362,0.5783035952465951,2.7033068319763918,0.5783035952465951,2.7033068319763918,2.1250032367297966
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00168,168,134.64367,131.1474696081017,139.2754920578306,3.4962003918982987,-4.631822057830618,3.4962003918982987,4.631822057830618,1.1356216659323195
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00169,169,171.91662,172.57371107307893,172.3590691172194,-0.6570910730789308,-0.4424491172194109,0.6570910730789308,0.4424491172194109,-0.2146419558595199
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00170,170,118.39426,116.02192845179592,118.29972417265648,2.372331548204073,0.0945358273435204,2.372331548204073,0.0945358273435204,-2.277795720860553
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00171,171,105.71771,106.25671150158917,100.08050847793706,-0.5390015015891692,5.637201522062938,0.5390015015891692,5.637201522062938,5.098200020473769
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00172,172,111.75426,111.65507870417376,107.24847551840958,0.0991812958262272,4.505784481590425,0.0991812958262272,4.505784481590425,4.406603185764197
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00173,173,112.84435,112.0490848518845,111.39263704655102,0.7952651481155044,1.4517129534489897,0.7952651481155044,1.4517129534489897,0.6564478053334852
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00174,174,159.919655,157.59224207991664,160.42327408139397,2.3274129200833613,-0.503619081393964,2.3274129200833613,0.503619081393964,-1.8237938386893973
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00175,175,108.88113,119.06663369528208,124.24676927630723,-10.185503695282094,-15.365639276307247,10.185503695282094,15.365639276307247,5.180135581025153
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00176,176,118.00088,116.58429192235528,121.44769941135836,1.4165880776447324,-3.446819411358348,1.4165880776447324,3.446819411358348,2.0302313337136155
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00177,177,159.272925,158.8464094655464,160.55783930853704,0.426515534453614,-1.2849143085370258,0.426515534453614,1.2849143085370258,0.8583987740834118
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00178,178,120.424315,121.92639937653786,124.62845023760464,-1.5020843765378658,-4.20413523760466,1.5020843765378658,4.20413523760466,2.7020508610667946
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00179,179,127.81917,129.60886961233632,131.8138788127673,-1.7896996123363351,-3.994708812767328,1.7896996123363351,3.994708812767328,2.2050092004309927
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00180,180,143.24009,141.7115933370622,146.5152607984726,1.5284966629378118,-3.275170798472601,1.5284966629378118,3.275170798472601,1.7466741355347892
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00181,181,175.93614,174.97365143002108,178.82325927852264,0.962488569978916,-2.887119278522647,0.962488569978916,2.887119278522647,1.9246307085437309
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00182,182,108.3639699999,106.64991411612591,95.19548991092506,1.7140558837740798,13.168480088974944,1.7140558837740798,13.168480088974944,11.454424205200864
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00183,183,182.68798,182.03040259714976,185.91766724788684,0.6575774028502224,-3.229687247886858,0.6575774028502224,3.229687247886858,2.5721098450366355
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00184,184,183.0830599999,183.78268488909328,179.6125144756563,-0.6996248891932737,3.470545524243704,0.6996248891932737,3.470545524243704,2.7709206350504303
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00185,185,113.871955,113.41559960400568,105.43457684124893,0.456355395994322,8.437378158751088,0.456355395994322,8.437378158751088,7.981022762756766
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00186,186,201.9856,201.24210579178452,192.9310486080139,0.7434942082154521,9.05455139198611,0.7434942082154521,9.05455139198611,8.311057183770657
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,linear_ridge,sim_00187,187,164.75191,159.4101129514746,165.50208893787692,5.341797048525422,-0.7501789378769104,5.341797048525422,0.7501789378769104,-4.591618110648511
