comparison_type,target,target_definition,reference_model,candidate_model,heldout_simulation_id,heldout_numeric_simulation_id,observed_target_um,reference_predicted_mean_um,candidate_predicted_mean_um,reference_residual_um,candidate_residual_um,reference_absolute_error_um,candidate_absolute_error_um,candidate_minus_reference_absolute_error_um,kernel_family_comparison
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00144,144,111.94405,115.69396220487452,118.59157865575824,-3.749912204874505,-6.6475286557582365,3.749912204874505,6.6475286557582365,2.8976164508837314,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00145,145,132.29475,131.55952680977396,135.61295125970508,0.7352231902260371,-3.3182012597050914,0.7352231902260371,3.3182012597050914,2.5829780694790543,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00146,146,138.9932,140.03034571647362,141.4425119485744,-1.037145716473617,-2.4493119485744046,1.037145716473617,2.4493119485744046,1.4121662321007875,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00147,147,86.30895,89.033565207801,86.03703969401614,-2.7246152078010084,0.2719103059838517,2.7246152078010084,0.2719103059838517,-2.4527049018171567,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00148,148,102.77328,102.82367381936048,101.7827536108404,-0.0503938193604653,0.990526389159612,0.0503938193604653,0.990526389159612,0.9401325697991467,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00149,149,111.90636,111.96559355110978,111.98399367135966,-0.0592335511097843,-0.0776336713596634,0.0592335511097843,0.0776336713596634,0.018400120249879096,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00150,150,110.2117699999,110.25826715367609,109.40048818831028,-0.0464971537760874,0.8112818115897085,0.0464971537760874,0.8112818115897085,0.764784657813621,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00151,151,88.51039,87.87361796962163,84.89938148861508,0.636772030378367,3.611008511384924,0.636772030378367,3.611008511384924,2.974236481006557,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00152,152,154.67672999989998,151.22242067234868,151.09599448190184,3.4543093275513,3.580735517998136,3.4543093275513,3.580735517998136,0.126426190446836,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00153,153,112.644275,116.42397935309188,113.94246431911432,-3.779704353091887,-1.2981893191143143,3.779704353091887,1.2981893191143143,-2.4815150339775727,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00154,154,96.9738,96.9729967905331,99.60241412554932,0.0008032094668948,-2.6286141255493334,0.0008032094668948,2.6286141255493334,2.6278109160824386,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00155,155,97.38725,101.1555470020496,98.2301850835041,-3.768297002049593,-0.8429350835041021,3.768297002049593,0.8429350835041021,-2.925361918545491,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00156,156,153.15903,156.58138654523796,155.79115179049785,-3.4223565452379603,-2.632121790497848,3.4223565452379603,2.632121790497848,-0.7902347547401125,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00157,157,96.69903,94.81611416607792,95.83322159742512,1.8829158339220984,0.8658084025748991,1.8829158339220984,0.8658084025748991,-1.0171074313471993,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00158,158,98.361635,110.38436858746525,113.47225290776905,-12.022733587465254,-15.110617907769054,12.022733587465254,15.110617907769054,3.0878843203038002,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00159,159,101.41693,103.99602117728892,103.01394411279846,-2.579091177288916,-1.5970141127984476,2.579091177288916,1.5970141127984476,-0.9820770644904684,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00160,160,133.74093,130.16491772698723,131.81880769044224,3.576012273012765,1.92212230955775,3.576012273012765,1.92212230955775,-1.6538899634550148,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00161,161,178.4476,177.91072381050898,179.10676706572656,0.5368761894910108,-0.6591670657265638,0.5368761894910108,0.6591670657265638,0.12229087623555301,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00162,162,159.08109000000002,162.32809852483354,160.07683401026426,-3.247008524833518,-0.9957440102642464,3.247008524833518,0.9957440102642464,-2.2512645145692716,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00163,163,134.812955,132.1517265111828,133.65518505412646,2.661228488817187,1.157769945873525,2.661228488817187,1.157769945873525,-1.503458542943662,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00164,164,160.34294,158.8946717839543,162.18534558249848,1.448268216045733,-1.8424055824984864,1.448268216045733,1.8424055824984864,0.39413736645275343,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00165,165,111.6275,110.09321642155312,110.8225682874056,1.534283578446875,0.8049317125943958,1.534283578446875,0.8049317125943958,-0.7293518658524791,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00166,166,142.11724,136.22577671109667,139.06803434662663,5.8914632889033385,3.0492056533733773,5.8914632889033385,3.0492056533733773,-2.842257635529961,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00167,167,109.303435,107.5178162526586,108.7251314047534,1.7856187473414025,0.5783035952465951,1.7856187473414025,0.5783035952465951,-1.2073151520948073,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00168,168,134.64367,131.96550819184114,131.1474696081017,2.678161808158848,3.4962003918982987,2.678161808158848,3.4962003918982987,0.8180385837394506,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00169,169,171.91662,182.23035229724127,172.57371107307893,-10.313732297241271,-0.6570910730789308,10.313732297241271,0.6570910730789308,-9.65664122416234,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00170,170,118.39426,115.29187670289424,116.02192845179592,3.10238329710576,2.372331548204073,3.10238329710576,2.372331548204073,-0.7300517489016869,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00171,171,105.71771,104.98352360073102,106.25671150158917,0.7341863992689781,-0.5390015015891692,0.7341863992689781,0.5390015015891692,-0.19518489767980896,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00172,172,111.75426,111.59259359027324,111.65507870417376,0.1616664097267488,0.0991812958262272,0.1616664097267488,0.0991812958262272,-0.06248511390052161,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00173,173,112.84435,115.55037928033516,112.0490848518845,-2.7060292803351587,0.7952651481155044,2.7060292803351587,0.7952651481155044,-1.9107641322196542,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00174,174,159.919655,157.23285938788882,157.59224207991664,2.686795612111183,2.3274129200833613,2.686795612111183,2.3274129200833613,-0.3593826920278218,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00175,175,108.88113,118.9353853167854,119.06663369528208,-10.054255316785389,-10.185503695282094,10.054255316785389,10.185503695282094,0.13124837849670534,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00176,176,118.00088,109.07059942912616,116.58429192235528,8.930280570873862,1.4165880776447324,8.930280570873862,1.4165880776447324,-7.513692493229129,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00177,177,159.272925,157.6382166254758,158.8464094655464,1.634708374524223,0.426515534453614,1.634708374524223,0.426515534453614,-1.208192840070609,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00178,178,120.424315,123.04762423879176,121.92639937653786,-2.6233092387917623,-1.5020843765378658,2.6233092387917623,1.5020843765378658,-1.1212248622538965,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00179,179,127.81917,131.44409901448935,129.60886961233632,-3.624929014489368,-1.7896996123363351,3.624929014489368,1.7896996123363351,-1.835229402153033,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00180,180,143.24009,140.794541930373,141.7115933370622,2.445548069627023,1.5284966629378118,2.445548069627023,1.5284966629378118,-0.917051406689211,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00181,181,175.93614,175.70144186683524,174.97365143002108,0.2346981331647555,0.962488569978916,0.2346981331647555,0.962488569978916,0.7277904368141604,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00182,182,108.3639699999,107.25434320219122,106.64991411612591,1.1096267977087848,1.7140558837740798,1.1096267977087848,1.7140558837740798,0.604429086065295,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00183,183,182.68798,184.28620451999103,182.03040259714976,-1.5982245199910778,0.6575774028502224,1.5982245199910778,0.6575774028502224,-0.9406471171408555,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00184,184,183.0830599999,184.84157244298711,183.78268488909328,-1.7585124430871133,-0.6996248891932737,1.7585124430871133,0.6996248891932737,-1.0588875538938396,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00185,185,113.871955,113.5531531222088,113.41559960400568,0.3188018777911878,0.456355395994322,0.3188018777911878,0.456355395994322,0.13755351820313422,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00186,186,201.9856,204.71870367509015,201.24210579178452,-2.7331036750901774,0.7434942082154521,2.7331036750901774,0.7434942082154521,-1.9896094668747253,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00187,187,164.75191,163.1933317872314,159.4101129514746,1.5585782127685943,5.341797048525422,1.5585782127685943,5.341797048525422,3.783218835756827,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00188,188,167.303,181.44241664904703,163.2742191281666,-14.139416649047035,4.028780871833391,14.139416649047035,4.028780871833391,-10.110635777213645,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00189,189,199.20185,178.99435995912123,194.52101714604856,20.207490040878756,4.680832853951443,20.207490040878756,4.680832853951443,-15.526657186927313,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00190,190,124.58859,124.70256589986096,124.43831237057852,-0.113975899860975,0.1502776294214811,0.113975899860975,0.1502776294214811,0.03630172956050609,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00191,191,135.41631,135.6440391503742,132.76122416578238,-0.2277291503741878,2.65508583421763,0.2277291503741878,2.65508583421763,2.427356683843442,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00192,192,188.14419,193.9685073386549,181.49160648555045,-5.824317338654851,6.65258351444956,5.824317338654851,6.65258351444956,0.8282661757947096,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00193,193,127.56222,131.67337610508665,128.01442900437672,-4.11115610508665,-0.4522090043767264,4.11115610508665,0.4522090043767264,-3.6589471007099235,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00194,194,135.709645,137.70712484374602,136.24675345192568,-1.9974798437460208,-0.5371084519256897,1.9974798437460208,0.5371084519256897,-1.4603713918203312,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00195,195,173.04619,171.83981324511953,171.6046591073886,1.2063767548804665,1.4415308926113823,1.2063767548804665,1.4415308926113823,0.23515413773091587,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00196,196,191.54032,190.56197727197707,189.39963775019305,0.9783427280229376,2.1406822498069857,0.9783427280229376,2.1406822498069857,1.1623395217840482,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00197,197,227.3124,219.0500271243856,221.9954728524837,8.262372875614403,5.316927147516338,8.262372875614403,5.316927147516338,-2.945445728098065,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00198,198,226.0234,221.7489441867654,218.280309113812,4.274455813234596,7.743090886188042,4.274455813234596,7.743090886188042,3.468635072953446,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00199,199,167.63282999999998,147.18966575116184,165.2339149777744,20.443164248838144,2.3989150222255944,20.443164248838144,2.3989150222255944,-18.04424922661255,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00200,200,135.0750499999,133.35815712129764,131.3168353001205,1.7168928786023514,3.7582146997795007,1.7168928786023514,3.7582146997795007,2.0413218211771493,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00201,201,141.259585,142.90172772376354,142.9300763912276,-1.6421427237635555,-1.670491391227614,1.6421427237635555,1.670491391227614,0.028348667464058508,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00202,202,151.491825,150.9232149178257,152.3073961490339,0.5686100821743025,-0.8155711490339002,0.5686100821743025,0.8155711490339002,0.24696106685959762,Matérn 3/2
within-kernel learned nugget minus no nugget,width,T0,matern32_no_nugget,matern32_learned_nugget,sim_00203,203,200.7557099999,193.004463435888,196.4979986602823,7.751246564011978,4.2577113396176856,7.751246564011978,4.2577113396176856,-3.493535224394292,Matérn 3/2
