experiment_name,folder_name_valid,P,VX,LS,ST,XI,XF,XL,TE,DT,material,folder_hash,partition,P_unit,VX_unit,LS_unit,ST_unit,parameter_values_match_folder_and_partition,parameter_units_match_week6,label_frame_count,frames_csv_row_count,frames_csv_schema_valid,frames_csv_frame_index_valid,frames_csv_timestep_matches_partition_ledger,frames_csv_label_matches_final_label,parameters_path,parameters_sha256,frames_csv_path,frames_csv_sha256
P-394p301389958_VX-0p965504599187_LS-4p1845661123e-05_ST-386p588977515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99647604691e-06_H-aae9cbe76f,True,394.301389958,0.965504599187,4.1845661123e-05,386.588977515,0.0002,0.0014,0.0012,0.0021,4.99647604691e-06,TI64,aae9cbe76f,new-data,W,m/s,m,K,True,True,422,422,True,True,True,True,P-394p301389958_VX-0p965504599187_LS-4p1845661123e-05_ST-386p588977515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99647604691e-06_H-aae9cbe76f/parameters.json,d1d2bb02d20e4b4c5441d0d00d0eea27c0a0a30dab8ce9cebfd188d049b271cc,P-394p301389958_VX-0p965504599187_LS-4p1845661123e-05_ST-386p588977515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99647604691e-06_H-aae9cbe76f/frames.csv,fda047478eec020a3308b90e867d1aa159c3a1bc35aa3ed19847489837e7e764
P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,True,399.256835613,0.656366203199,4.10009761764e-05,341.515144691,0.0002,0.0014,0.0012,0.0021,7.34973948918e-06,TI64,3c3f1974a9,new-data,W,m/s,m,K,True,True,286,286,True,True,True,True,P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9/parameters.json,175b49d8e0d90c6c1b106204175bcff8257e5dada6d2fc6b540d2bb521dba552,P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9/frames.csv,406f50e06912474e1a784a38df4b00a803ba8ca22dac2f01117f73aee4affcde
P-400p342090514_VX-0p84724542505_LS-4p08786684736e-05_ST-395p5494372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69388805225e-06_H-39de960155,True,400.342090514,0.84724542505,4.08786684736e-05,395.5494372,0.0002,0.0014,0.0012,0.0021,5.69388805225e-06,TI64,39de960155,new-data,W,m/s,m,K,True,True,362,362,True,True,True,True,P-400p342090514_VX-0p84724542505_LS-4p08786684736e-05_ST-395p5494372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69388805225e-06_H-39de960155/parameters.json,2674d216fecd115c5f5a6f826d946cd7f0ae4843b981b65b05e6f8ffbb0ed3f4,P-400p342090514_VX-0p84724542505_LS-4p08786684736e-05_ST-395p5494372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69388805225e-06_H-39de960155/frames.csv,d6a724ebb2507fdaf9f5430b3419a6e5da4342e57024b29751098e5fff2bc003
P-404p674556304_VX-0p544519129004_LS-4p43635630435e-05_ST-368p185027338_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p85941438245e-06_H-4d45e0bf17,True,404.674556304,0.544519129004,4.43635630435e-05,368.185027338,0.0002,0.0014,0.0012,0.0021,8.85941438245e-06,TI64,4d45e0bf17,new-data,W,m/s,m,K,True,True,237,237,True,True,True,True,P-404p674556304_VX-0p544519129004_LS-4p43635630435e-05_ST-368p185027338_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p85941438245e-06_H-4d45e0bf17/parameters.json,584e45cee22b7c244730d67aa9be337d9e6a075848f71cf906ca1290b1a48659,P-404p674556304_VX-0p544519129004_LS-4p43635630435e-05_ST-368p185027338_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p85941438245e-06_H-4d45e0bf17/frames.csv,fe4882c2a9b2cf8221655f5ceb9e1b14ac5ec8acd75a9ffffee978e90f455ad7
P-406p350963493_VX-0p484226878203_LS-4p36170368492e-05_ST-370p554621114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96252133074e-06_H-778de5c076,True,406.350963493,0.484226878203,4.36170368492e-05,370.554621114,0.0002,0.0014,0.0012,0.0021,9.96252133074e-06,TI64,778de5c076,new-data,W,m/s,m,K,True,True,212,212,True,True,True,True,P-406p350963493_VX-0p484226878203_LS-4p36170368492e-05_ST-370p554621114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96252133074e-06_H-778de5c076/parameters.json,c983fc041b9ee54c8c4d0fb60b442ab724003ea9ba4ff0dda30229a92e97ceb2,P-406p350963493_VX-0p484226878203_LS-4p36170368492e-05_ST-370p554621114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96252133074e-06_H-778de5c076/frames.csv,fc39d12685a17045835f7777dd80f65751b8daad84dbbf9e1c9fe2f5e6627103
P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f,True,408.574656479,0.243547442248,8.65536608509e-05,318.028622224,0.0002,0.0014,0.0012,0.0021,1.98077243534e-05,TI64,1553ff852f,new-data,W,m/s,m,K,True,True,108,108,True,True,True,True,P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f/parameters.json,553bc7c2a3a34d11f4e3c8862515a472149e5c9efd23058a51cdcad4474360fd,P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f/frames.csv,ac522e556de2e20c4689f0cf2d964f223cadb451bb342de91ede806cbf5f17b6
P-409p380479822_VX-0p571506017722_LS-4p19025576691e-05_ST-383p379922389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p44106702891e-06_H-86665dad6a,True,409.380479822,0.571506017722,4.19025576691e-05,383.379922389,0.0002,0.0014,0.0012,0.0021,8.44106702891e-06,TI64,86665dad6a,new-data,W,m/s,m,K,True,True,250,250,True,True,True,True,P-409p380479822_VX-0p571506017722_LS-4p19025576691e-05_ST-383p379922389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p44106702891e-06_H-86665dad6a/parameters.json,0ec0f418c72ef6251da8aa22956de690fb0ff106572bee70806eb82615958e3a,P-409p380479822_VX-0p571506017722_LS-4p19025576691e-05_ST-383p379922389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p44106702891e-06_H-86665dad6a/frames.csv,fbf318f8034e26f724c798324e44e7e8acbba0395bb9cb9ba2cb6c93a84fdd6b
P-413p007329362_VX-0p214914258115_LS-4p25156575745e-05_ST-342p625619244_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p24467219873e-05_H-c87ffcf9e3,True,413.007329362,0.214914258115,4.25156575745e-05,342.625619244,0.0002,0.0014,0.0012,0.0021,2.24467219873e-05,TI64,c87ffcf9e3,new-data,W,m/s,m,K,True,True,95,95,True,True,True,True,P-413p007329362_VX-0p214914258115_LS-4p25156575745e-05_ST-342p625619244_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p24467219873e-05_H-c87ffcf9e3/parameters.json,7696bdac425979110c2c9fc20c9e39e71155c294d1b56be91d0c29f81eb881f1,P-413p007329362_VX-0p214914258115_LS-4p25156575745e-05_ST-342p625619244_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p24467219873e-05_H-c87ffcf9e3/frames.csv,255ca4cb2667112256f92ba1cc1b96959c675ac5dc5c26a9c4fa1b1f0ca3f828
P-413p458184039_VX-0p35207482727_LS-4p49853708666e-05_ST-303p358380963_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37019753455e-05_H-ff013f97fe,True,413.458184039,0.35207482727,4.49853708666e-05,303.358380963,0.0002,0.0014,0.0012,0.0021,1.37019753455e-05,TI64,ff013f97fe,new-data,W,m/s,m,K,True,True,152,152,True,True,True,True,P-413p458184039_VX-0p35207482727_LS-4p49853708666e-05_ST-303p358380963_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37019753455e-05_H-ff013f97fe/parameters.json,219a5319f1f8c1fe5f5d5091333662330b931387abb8c777645411077b87026d,P-413p458184039_VX-0p35207482727_LS-4p49853708666e-05_ST-303p358380963_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37019753455e-05_H-ff013f97fe/frames.csv,4094d9302f85015fda188ebd98c9a5de16d67f04b0243d6fb00eb1af39acd553
P-420p548248194_VX-0p890019823061_LS-4p2728397196e-05_ST-342p58191385_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p42023950256e-06_H-39de960155,True,420.548248194,0.890019823061,4.2728397196e-05,342.58191385,0.0002,0.0014,0.0012,0.0021,5.42023950256e-06,TI64,39de960155,new-data,W,m/s,m,K,True,True,385,385,True,True,True,True,P-420p548248194_VX-0p890019823061_LS-4p2728397196e-05_ST-342p58191385_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p42023950256e-06_H-39de960155/parameters.json,b4b0366fef5d95e281042644212d7c5508875ceeafe0742399652e065efd631c,P-420p548248194_VX-0p890019823061_LS-4p2728397196e-05_ST-342p58191385_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p42023950256e-06_H-39de960155/frames.csv,37baca1d58144467ae3c131c80cc6b5f46f6f0003d6cf2b95a48d24fe9318910
P-422p617573631_VX-0p52186874631_LS-4p33544604908e-05_ST-334p849986924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p24393468113e-06_H-eac21b41c2,True,422.617573631,0.52186874631,4.33544604908e-05,334.849986924,0.0002,0.0014,0.0012,0.0021,9.24393468113e-06,TI64,eac21b41c2,new-data,W,m/s,m,K,True,True,228,228,True,True,True,True,P-422p617573631_VX-0p52186874631_LS-4p33544604908e-05_ST-334p849986924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p24393468113e-06_H-eac21b41c2/parameters.json,3a669c3c69bb5ba8c0643aa4f5661e9f19db5860c14f8bae07268dce1a2ef54a,P-422p617573631_VX-0p52186874631_LS-4p33544604908e-05_ST-334p849986924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p24393468113e-06_H-eac21b41c2/frames.csv,81c0cc84fb3717d4f85830365928d28550f5d1e9c6ad1f09d042c0c244b9cae5
P-423p354289604_VX-0p98992750487_LS-4p35270321082e-05_ST-379p923005206_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p87320594618e-06_H-4d45e0bf17,True,423.354289604,0.98992750487,4.35270321082e-05,379.923005206,0.0002,0.0014,0.0012,0.0021,4.87320594618e-06,TI64,4d45e0bf17,new-data,W,m/s,m,K,True,True,425,425,True,True,True,True,P-423p354289604_VX-0p98992750487_LS-4p35270321082e-05_ST-379p923005206_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p87320594618e-06_H-4d45e0bf17/parameters.json,8405e466de782d18513b5162fef0a8b17a5d2684615e94be0cc6ec53b0f44850,P-423p354289604_VX-0p98992750487_LS-4p35270321082e-05_ST-379p923005206_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p87320594618e-06_H-4d45e0bf17/frames.csv,7170c67dfabb3444d7f51bdd215f82b30935ccdc8de8c53a45371bf82ce91755
P-426p513929333_VX-0p671876042338_LS-4p21074124626e-05_ST-335p829973615_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p18007533983e-06_H-ff013f97fe,True,426.513929333,0.671876042338,4.21074124626e-05,335.829973615,0.0002,0.0014,0.0012,0.0021,7.18007533983e-06,TI64,ff013f97fe,new-data,W,m/s,m,K,True,True,289,289,True,True,True,True,P-426p513929333_VX-0p671876042338_LS-4p21074124626e-05_ST-335p829973615_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p18007533983e-06_H-ff013f97fe/parameters.json,6dad17c1ef3417b4a519494e62c154027736e1e8ffb89aa5c2680394e6416770,P-426p513929333_VX-0p671876042338_LS-4p21074124626e-05_ST-335p829973615_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p18007533983e-06_H-ff013f97fe/frames.csv,0a64b71e07dfdc1b075b7e3b60a59edeb0b3db1330edfc596f08692202fb6f70
P-429p223744451_VX-0p993777087019_LS-4p49939505126e-05_ST-337p477091824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p8543286679e-06_H-c87ffcf9e3,True,429.223744451,0.993777087019,4.49939505126e-05,337.477091824,0.0002,0.0014,0.0012,0.0021,4.8543286679e-06,TI64,c87ffcf9e3,new-data,W,m/s,m,K,True,True,428,428,True,True,True,True,P-429p223744451_VX-0p993777087019_LS-4p49939505126e-05_ST-337p477091824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p8543286679e-06_H-c87ffcf9e3/parameters.json,1c98715bdccf2491e174bf1b7f7c2f9a58a118b1e30afce2f592557217e3a629,P-429p223744451_VX-0p993777087019_LS-4p49939505126e-05_ST-337p477091824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p8543286679e-06_H-c87ffcf9e3/frames.csv,9a8cc6ed2e9f14079660cf2c6a37bc6ee9b3d4a78328e20efbdd3ab827a94da0
P-433p517899565_VX-0p4209966739_LS-4p21798941345e-05_ST-396p810205947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1458809302e-05_H-204261a8b1,True,433.517899565,0.4209966739,4.21798941345e-05,396.810205947,0.0002,0.0014,0.0012,0.0021,1.1458809302e-05,TI64,204261a8b1,new-data,W,m/s,m,K,True,True,184,184,True,True,True,True,P-433p517899565_VX-0p4209966739_LS-4p21798941345e-05_ST-396p810205947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1458809302e-05_H-204261a8b1/parameters.json,6711abfaf6832f37841d7682dbd7a25dd17c12b0ca2f8a3e2dd4f72269bba46e,P-433p517899565_VX-0p4209966739_LS-4p21798941345e-05_ST-396p810205947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1458809302e-05_H-204261a8b1/frames.csv,7e7a61436c5fc2e970503bd7a11c378587f72320bbcdbbfaa6d36ea48c7b43d9
P-435p358668153_VX-0p616312825798_LS-4p12302442682e-05_ST-330p720611029_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p82738960003e-06_H-4dbd940f3b,True,435.358668153,0.616312825798,4.12302442682e-05,330.720611029,0.0002,0.0014,0.0012,0.0021,7.82738960003e-06,TI64,4dbd940f3b,new-data,W,m/s,m,K,True,True,270,270,True,True,True,True,P-435p358668153_VX-0p616312825798_LS-4p12302442682e-05_ST-330p720611029_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p82738960003e-06_H-4dbd940f3b/parameters.json,01ec3d03faea93eb3de37bdc23cc2b035d59dfd5ec34ce2ad5503eca6f38376f,P-435p358668153_VX-0p616312825798_LS-4p12302442682e-05_ST-330p720611029_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p82738960003e-06_H-4dbd940f3b/frames.csv,fbd997e265c58bdbc83b31da8a2e4ab67f2b0b74ebbfe82e783b02a4dd7ed47b
P-438p134561959_VX-0p25154969533_LS-4p05773405909e-05_ST-340p985774893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91776046347e-05_H-dfeedce527,True,438.134561959,0.25154969533,4.05773405909e-05,340.985774893,0.0002,0.0014,0.0012,0.0021,1.91776046347e-05,TI64,dfeedce527,new-data,W,m/s,m,K,True,True,111,111,True,True,True,True,P-438p134561959_VX-0p25154969533_LS-4p05773405909e-05_ST-340p985774893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91776046347e-05_H-dfeedce527/parameters.json,8ea6223a3d63f1f0388974d0ff72efe126688d37cb138e6da982453cc7bc9576,P-438p134561959_VX-0p25154969533_LS-4p05773405909e-05_ST-340p985774893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91776046347e-05_H-dfeedce527/frames.csv,f4fa0596fb508028683555608183df9d19a53c0e197fa2e8463956d4a3f4683c
P-440p884222701_VX-0p405879510898_LS-4p4918885946e-05_ST-386p365641032_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18855977537e-05_H-410a3c6302,True,440.884222701,0.405879510898,4.4918885946e-05,386.365641032,0.0002,0.0014,0.0012,0.0021,1.18855977537e-05,TI64,410a3c6302,new-data,W,m/s,m,K,True,True,176,176,True,True,True,True,P-440p884222701_VX-0p405879510898_LS-4p4918885946e-05_ST-386p365641032_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18855977537e-05_H-410a3c6302/parameters.json,41f9deb22404f5399075b372861b56b2d7c1c2d97fb7b65f52be1c839819c614,P-440p884222701_VX-0p405879510898_LS-4p4918885946e-05_ST-386p365641032_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18855977537e-05_H-410a3c6302/frames.csv,2fcea33f181273b5672dc7565b5a9b687f2ac7cd9b70f10ddd87b0270f3ce5ea
P-441p843471056_VX-0p982124766198_LS-4p09875344609e-05_ST-327p495507906_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91192236368e-06_H-f55fc58583,True,441.843471056,0.982124766198,4.09875344609e-05,327.495507906,0.0002,0.0014,0.0012,0.0021,4.91192236368e-06,TI64,f55fc58583,new-data,W,m/s,m,K,True,True,423,423,True,True,True,True,P-441p843471056_VX-0p982124766198_LS-4p09875344609e-05_ST-327p495507906_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91192236368e-06_H-f55fc58583/parameters.json,51b87bc3c16b70eac8588a8b07fc4aac2bb65ce6ced062f2b298effcf76356e5,P-441p843471056_VX-0p982124766198_LS-4p09875344609e-05_ST-327p495507906_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91192236368e-06_H-f55fc58583/frames.csv,2ef381e66bef6c478e0ade7475a2f7d40218ff6774156ad2417cd0adf0238160
P-445p244311553_VX-0p680564934933_LS-4p06442633709e-05_ST-341p721757622_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0884060512e-06_H-c87ffcf9e3,True,445.244311553,0.680564934933,4.06442633709e-05,341.721757622,0.0002,0.0014,0.0012,0.0021,7.0884060512e-06,TI64,c87ffcf9e3,new-data,W,m/s,m,K,True,True,298,298,True,True,True,True,P-445p244311553_VX-0p680564934933_LS-4p06442633709e-05_ST-341p721757622_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0884060512e-06_H-c87ffcf9e3/parameters.json,4746c74797ec2f286494cca6b76fc80e59f261bf30c214808a1777572d08748b,P-445p244311553_VX-0p680564934933_LS-4p06442633709e-05_ST-341p721757622_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0884060512e-06_H-c87ffcf9e3/frames.csv,f6f2c3343cc22cde40af89f554c34299b2d2e11f87262cc2265e7d838f448b19
P-446p579563616_VX-0p74347743801_LS-4p27116473193e-05_ST-393p115972114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p48859044859e-06_H-4a563c0a8f,True,446.579563616,0.74347743801,4.27116473193e-05,393.115972114,0.0002,0.0014,0.0012,0.0021,6.48859044859e-06,TI64,4a563c0a8f,new-data,W,m/s,m,K,True,True,323,323,True,True,True,True,P-446p579563616_VX-0p74347743801_LS-4p27116473193e-05_ST-393p115972114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p48859044859e-06_H-4a563c0a8f/parameters.json,9706b106348775dc31af47eda1c1a72325e196a9c44679f9a95f655d3fd056c3,P-446p579563616_VX-0p74347743801_LS-4p27116473193e-05_ST-393p115972114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p48859044859e-06_H-4a563c0a8f/frames.csv,01ad312ca79f47b703ee79ebba7da7e6b7dede70ec3bee05ea2ca42b0a5a24ff
P-446p862811862_VX-0p39827443832_LS-4p33402817419e-05_ST-361p067570798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21125539047e-05_H-4b0ba6b8ba,True,446.862811862,0.39827443832,4.33402817419e-05,361.067570798,0.0002,0.0014,0.0012,0.0021,1.21125539047e-05,TI64,4b0ba6b8ba,new-data,W,m/s,m,K,True,True,173,173,True,True,True,True,P-446p862811862_VX-0p39827443832_LS-4p33402817419e-05_ST-361p067570798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21125539047e-05_H-4b0ba6b8ba/parameters.json,c6940d41795f6838e68dc7b394d2c5d826d1cc8f2d4da04c4303022496575834,P-446p862811862_VX-0p39827443832_LS-4p33402817419e-05_ST-361p067570798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21125539047e-05_H-4b0ba6b8ba/frames.csv,085bf38ec7a8d1ebedab706e49ece443ed52ed5687a7051cd1aafe763644738f
P-447p413798058_VX-0p91078629156_LS-5p3177056457e-05_ST-328p907838563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p29665482201e-06_H-1553ff852f,True,447.413798058,0.91078629156,5.3177056457e-05,328.907838563,0.0002,0.0014,0.0012,0.0021,5.29665482201e-06,TI64,1553ff852f,new-data,W,m/s,m,K,True,True,398,398,True,True,True,True,P-447p413798058_VX-0p91078629156_LS-5p3177056457e-05_ST-328p907838563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p29665482201e-06_H-1553ff852f/parameters.json,603d08dc658fab7f560ba55adaa3d1f319564e6df5a704318249b88e8b89b198,P-447p413798058_VX-0p91078629156_LS-5p3177056457e-05_ST-328p907838563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p29665482201e-06_H-1553ff852f/frames.csv,4fc4d35e4b3a578506538864a1fbfb9363d8ab156d3c057302177c6f9eda1fbb
P-449p184068185_VX-0p980953819102_LS-4p30284180995e-05_ST-381p816740361_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91778563789e-06_H-c87ffcf9e3,True,449.184068185,0.980953819102,4.30284180995e-05,381.816740361,0.0002,0.0014,0.0012,0.0021,4.91778563789e-06,TI64,c87ffcf9e3,new-data,W,m/s,m,K,True,True,417,417,True,True,True,True,P-449p184068185_VX-0p980953819102_LS-4p30284180995e-05_ST-381p816740361_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91778563789e-06_H-c87ffcf9e3/parameters.json,d8cf3cc9910a42bf907b45047e49b43cd7a03e65f0313e0f16ab1384f19dc430,P-449p184068185_VX-0p980953819102_LS-4p30284180995e-05_ST-381p816740361_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91778563789e-06_H-c87ffcf9e3/frames.csv,5abb0579e26ae13a9a51b78c4c2b6c64153f51716cf78cf5521652a7eae60073
P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3,True,449.762375807,0.721910835583,4.02949716673e-05,312.266645761,0.0002,0.0014,0.0012,0.0021,6.68243273994e-06,TI64,c87ffcf9e3,new-data,W,m/s,m,K,True,True,316,316,True,True,True,True,P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3/parameters.json,66adda672f16bf7dd5f25763f157cc858eaaacba60aab960f1b71ad1cf94a936,P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3/frames.csv,292bc9cef559d0e3f6a3cfee668b55f6287447c90f02e77b07facf79e28a38f0
P-101p127472137_VX-0p52394730996_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p56864695376e-06_H-b0e5aed98c,True,101.127472137,0.52394730996,4.5e-05,300.0,-0.0002,0.0012,0.0014,0.00125,3.56864695376e-06,TI64,b0e5aed98c,old-data-local,W,m/s,m,K,True,True,352,352,True,True,True,True,P-101p127472137_VX-0p52394730996_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p56864695376e-06_H-b0e5aed98c/parameters.json,b56dde67003d3e7ce38b479e41044fd3c2e6adca0d1e9d5be1949d6def66738a,P-101p127472137_VX-0p52394730996_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p56864695376e-06_H-b0e5aed98c/frames.csv,7cf311064664b6d636500d9a04c69b93998e0e2527a9d6f8847053d78ccfc149
P-104p101541641_VX-0p916529700054_LS-8p82882842693e-05_ST-394p968412652_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2634634783e-06_H-6014a1f9c3,True,104.101541641,0.916529700054,8.82882842693e-05,394.968412652,0.0002,0.0014,0.0012,0.0021,5.2634634783e-06,TI64,6014a1f9c3,old-data-local,W,m/s,m,K,True,True,390,390,True,True,True,True,P-104p101541641_VX-0p916529700054_LS-8p82882842693e-05_ST-394p968412652_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2634634783e-06_H-6014a1f9c3/parameters.json,dcc30937d9b72c2e5a0ab1fc1144fec4dc22211de8b4614d4b993da48f0d0c4c,P-104p101541641_VX-0p916529700054_LS-8p82882842693e-05_ST-394p968412652_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2634634783e-06_H-6014a1f9c3/frames.csv,6c13f25464ef85a27ae70ef109c6a943214b389e191540f0816dd3790054685b
