benchmark,method,seed,budget,global_error,latent_uncertainty_region_fraction,mean_true_boundary_distance_test,near_boundary_error_q10,near_boundary_test_size_q10,near_boundary_error_q20,near_boundary_test_size_q20,near_boundary_error_q30,near_boundary_test_size_q30
ackley,expected_feasibility,4,32,0.317,0.9611,1.2763216763702943,0.472,1000,0.4525,2000,0.44133333333333336,3000
ackley,expected_feasibility,4,33,0.3138,0.9438,1.2763216763702943,0.469,1000,0.451,2000,0.44033333333333335,3000
ackley,expected_feasibility,4,34,0.2969,0.9514,1.2763216763702943,0.457,1000,0.438,2000,0.4236666666666667,3000
ackley,expected_feasibility,4,35,0.2917,0.9607,1.2763216763702943,0.459,1000,0.44,2000,0.422,3000
ackley,expected_feasibility,4,36,0.2911,0.9433,1.2763216763702943,0.46,1000,0.437,2000,0.42133333333333334,3000
ackley,expected_feasibility,4,37,0.3034,0.9406,1.2763216763702943,0.463,1000,0.4425,2000,0.426,3000
ackley,expected_feasibility,4,38,0.3007,0.9293,1.2763216763702943,0.457,1000,0.4365,2000,0.42333333333333334,3000
ackley,expected_feasibility,4,39,0.298,0.926,1.2763216763702943,0.458,1000,0.4365,2000,0.4226666666666667,3000
ackley,expected_feasibility,4,40,0.2968,0.9323,1.2763216763702943,0.454,1000,0.437,2000,0.4246666666666667,3000
ackley,expected_feasibility,4,41,0.2854,0.9634,1.2763216763702943,0.455,1000,0.437,2000,0.4176666666666667,3000
ackley,expected_feasibility,4,42,0.2859,0.9475,1.2763216763702943,0.456,1000,0.4395,2000,0.423,3000
ackley,expected_feasibility,4,43,0.2844,0.929,1.2763216763702943,0.458,1000,0.4435,2000,0.425,3000
ackley,expected_feasibility,4,44,0.2838,0.9186,1.2763216763702943,0.457,1000,0.4425,2000,0.423,3000
ackley,expected_feasibility,4,45,0.2757,0.9077,1.2763216763702943,0.456,1000,0.4405,2000,0.42,3000
ackley,expected_feasibility,4,46,0.2758,0.9103,1.2763216763702943,0.459,1000,0.4405,2000,0.418,3000
ackley,expected_feasibility,4,47,0.2735,0.8877,1.2763216763702943,0.459,1000,0.443,2000,0.4196666666666667,3000
ackley,expected_feasibility,4,48,0.2695,0.8668,1.2763216763702943,0.457,1000,0.4415,2000,0.417,3000
ackley,expected_feasibility,4,49,0.27,0.8472,1.2763216763702943,0.455,1000,0.4405,2000,0.417,3000
ackley,expected_feasibility,4,50,0.2679,0.8231,1.2763216763702943,0.454,1000,0.4385,2000,0.4136666666666667,3000
ackley,expected_feasibility,4,51,0.2641,0.8126,1.2763216763702943,0.454,1000,0.438,2000,0.413,3000
ackley,expected_feasibility,4,52,0.2563,0.8027,1.2763216763702943,0.452,1000,0.4325,2000,0.41,3000
ackley,expected_feasibility,4,53,0.2576,0.7841,1.2763216763702943,0.448,1000,0.433,2000,0.41133333333333333,3000
ackley,expected_feasibility,4,54,0.263,0.7754,1.2763216763702943,0.455,1000,0.441,2000,0.417,3000
ackley,expected_feasibility,4,55,0.2649,0.7681,1.2763216763702943,0.461,1000,0.4415,2000,0.4196666666666667,3000
ackley,expected_feasibility,4,56,0.2687,0.7657,1.2763216763702943,0.464,1000,0.4445,2000,0.4246666666666667,3000
ackley,expected_feasibility,4,57,0.2625,0.8142,1.2763216763702943,0.466,1000,0.442,2000,0.4186666666666667,3000
ackley,expected_feasibility,4,58,0.2728,0.8323,1.2763216763702943,0.466,1000,0.446,2000,0.4216666666666667,3000
ackley,expected_feasibility,4,59,0.2707,0.8143,1.2763216763702943,0.466,1000,0.447,2000,0.42233333333333334,3000
ackley,expected_feasibility,4,60,0.251,0.7879,1.2763216763702943,0.467,1000,0.444,2000,0.41733333333333333,3000
ackley,expected_feasibility,4,61,0.2404,0.7409,1.2763216763702943,0.464,1000,0.4415,2000,0.41133333333333333,3000
ackley,expected_feasibility,4,62,0.2374,0.7503,1.2763216763702943,0.46,1000,0.435,2000,0.406,3000
ackley,expected_feasibility,4,63,0.2365,0.7341,1.2763216763702943,0.457,1000,0.4345,2000,0.4053333333333333,3000
ackley,expected_feasibility,4,64,0.2363,0.723,1.2763216763702943,0.457,1000,0.4345,2000,0.4053333333333333,3000
ackley,expected_feasibility,4,65,0.2389,0.7057,1.2763216763702943,0.461,1000,0.4385,2000,0.4103333333333333,3000
ackley,expected_feasibility,4,66,0.2418,0.7082,1.2763216763702943,0.47,1000,0.447,2000,0.41633333333333333,3000
ackley,expected_feasibility,4,67,0.2417,0.6923,1.2763216763702943,0.47,1000,0.448,2000,0.4166666666666667,3000
ackley,expected_feasibility,4,68,0.2445,0.6749,1.2763216763702943,0.473,1000,0.4505,2000,0.4186666666666667,3000
ackley,expected_feasibility,4,69,0.2466,0.6638,1.2763216763702943,0.468,1000,0.449,2000,0.418,3000
ackley,expected_feasibility,4,70,0.2353,0.6283,1.2763216763702943,0.472,1000,0.451,2000,0.416,3000
ackley,expected_feasibility,4,71,0.2357,0.6216,1.2763216763702943,0.472,1000,0.451,2000,0.416,3000
ackley,expected_feasibility,4,72,0.2341,0.6242,1.2763216763702943,0.469,1000,0.45,2000,0.4156666666666667,3000
ackley,expected_feasibility,4,73,0.2331,0.63,1.2763216763702943,0.467,1000,0.449,2000,0.415,3000
ackley,expected_feasibility,4,74,0.2331,0.6213,1.2763216763702943,0.468,1000,0.4495,2000,0.41533333333333333,3000
ackley,expected_feasibility,4,75,0.2211,0.6401,1.2763216763702943,0.467,1000,0.447,2000,0.41,3000
ackley,expected_feasibility,4,76,0.2192,0.6301,1.2763216763702943,0.464,1000,0.445,2000,0.4073333333333333,3000
ackley,expected_feasibility,4,77,0.2082,0.6183,1.2763216763702943,0.462,1000,0.443,2000,0.4023333333333333,3000
ackley,expected_feasibility,4,78,0.2103,0.6094,1.2763216763702943,0.464,1000,0.444,2000,0.4053333333333333,3000
ackley,expected_feasibility,4,79,0.1932,0.6179,1.2763216763702943,0.465,1000,0.4355,2000,0.3933333333333333,3000
ackley,expected_feasibility,4,80,0.1932,0.6068,1.2763216763702943,0.465,1000,0.437,2000,0.39366666666666666,3000
