benchmark,method,seed,budget,global_error,latent_uncertainty_region_fraction,near_boundary_error_q10,latent_uncertainty_region_fraction_q10,near_boundary_test_size_q10,near_boundary_error_q20,latent_uncertainty_region_fraction_q20,near_boundary_test_size_q20,near_boundary_error_q30,latent_uncertainty_region_fraction_q30,near_boundary_test_size_q30
ackley,random,3,23,0.378,0.9997,0.482,0.999,1000,0.4825,0.9995,2000,0.4756666666666667,0.9996666666666667,3000
ackley,random,3,24,0.381,0.9997,0.482,0.999,1000,0.4845,0.9995,2000,0.477,0.9996666666666667,3000
ackley,random,3,25,0.3794,0.9997,0.484,0.999,1000,0.486,0.9995,2000,0.4766666666666667,0.9996666666666667,3000
ackley,random,3,26,0.3734,0.9997,0.483,0.999,1000,0.4855,0.9995,2000,0.47433333333333333,0.9996666666666667,3000
ackley,random,3,27,0.3694,0.9997,0.485,0.999,1000,0.4865,0.9995,2000,0.47333333333333333,0.9996666666666667,3000
ackley,random,3,28,0.3706,0.9997,0.482,0.999,1000,0.4795,0.9995,2000,0.4693333333333333,0.9996666666666667,3000
ackley,random,3,29,0.3792,0.9997,0.483,0.999,1000,0.482,0.9995,2000,0.4726666666666667,0.9996666666666667,3000
ackley,random,3,30,0.3696,0.9959,0.474,0.99,1000,0.48,0.993,2000,0.472,0.994,3000
ackley,random,3,31,0.3643,0.9977,0.484,0.992,1000,0.4805,0.995,2000,0.4713333333333333,0.9956666666666667,3000
ackley,random,3,32,0.3608,0.9973,0.484,0.992,1000,0.48,0.995,2000,0.4706666666666667,0.9956666666666667,3000
ackley,random,3,33,0.3612,0.9973,0.482,0.992,1000,0.482,0.9945,2000,0.4723333333333333,0.9953333333333333,3000
ackley,random,3,34,0.3647,0.999,0.483,0.997,1000,0.481,0.997,2000,0.4723333333333333,0.998,3000
ackley,random,3,35,0.3635,0.999,0.481,0.997,1000,0.4785,0.997,2000,0.4676666666666667,0.998,3000
ackley,random,3,36,0.3388,0.9882,0.475,0.98,1000,0.4725,0.982,2000,0.4563333333333333,0.9846666666666667,3000
ackley,random,3,37,0.3356,0.9864,0.472,0.976,1000,0.4725,0.979,2000,0.4543333333333333,0.982,3000
ackley,random,3,38,0.3331,0.9803,0.474,0.968,1000,0.471,0.9715,2000,0.453,0.976,3000
ackley,random,3,39,0.3326,0.9695,0.474,0.964,1000,0.47,0.9655,2000,0.45266666666666666,0.9713333333333334,3000
ackley,random,3,40,0.3229,0.9765,0.482,0.967,1000,0.48,0.971,2000,0.45566666666666666,0.9753333333333334,3000
ackley,random,3,41,0.3232,0.9762,0.485,0.967,1000,0.48,0.97,2000,0.4563333333333333,0.9743333333333334,3000
ackley,random,3,42,0.321,0.9728,0.483,0.966,1000,0.477,0.9675,2000,0.452,0.9723333333333334,3000
ackley,random,3,43,0.3151,0.9642,0.477,0.963,1000,0.4685,0.962,2000,0.44733333333333336,0.9676666666666667,3000
ackley,random,3,44,0.3129,0.9552,0.476,0.962,1000,0.468,0.9585,2000,0.44533333333333336,0.9653333333333334,3000
ackley,random,3,45,0.3142,0.9535,0.475,0.962,1000,0.465,0.9595,2000,0.44233333333333336,0.966,3000
ackley,random,3,46,0.314,0.946,0.479,0.955,1000,0.4675,0.9535,2000,0.44366666666666665,0.9596666666666667,3000
ackley,random,3,47,0.3128,0.95,0.482,0.957,1000,0.472,0.954,2000,0.4513333333333333,0.96,3000
ackley,random,3,48,0.3124,0.942,0.484,0.951,1000,0.474,0.9495,2000,0.4523333333333333,0.9556666666666667,3000
ackley,random,3,49,0.3105,0.9337,0.489,0.948,1000,0.477,0.9465,2000,0.454,0.9533333333333334,3000
ackley,random,3,50,0.3107,0.9369,0.479,0.949,1000,0.4665,0.948,2000,0.44433333333333336,0.9546666666666667,3000
ackley,random,3,51,0.3089,0.9288,0.483,0.944,1000,0.4675,0.9435,2000,0.44333333333333336,0.9503333333333334,3000
ackley,random,3,52,0.3114,0.923,0.485,0.938,1000,0.467,0.939,2000,0.44433333333333336,0.9453333333333334,3000
ackley,random,3,53,0.308,0.9079,0.482,0.928,1000,0.4595,0.927,2000,0.439,0.9316666666666666,3000
ackley,random,3,54,0.3274,0.9977,0.48,0.995,1000,0.467,0.9955,2000,0.45266666666666666,0.997,3000
ackley,random,3,55,0.3238,0.9969,0.478,0.993,1000,0.463,0.9945,2000,0.45066666666666666,0.9956666666666667,3000
ackley,random,3,56,0.3204,0.997,0.478,0.993,1000,0.4635,0.9945,2000,0.4513333333333333,0.9956666666666667,3000
ackley,random,3,57,0.3182,0.9958,0.479,0.992,1000,0.4625,0.993,2000,0.45166666666666666,0.9943333333333333,3000
ackley,random,3,58,0.3216,0.9948,0.483,0.992,1000,0.465,0.9925,2000,0.45366666666666666,0.9936666666666667,3000
ackley,random,3,59,0.3215,0.9932,0.483,0.991,1000,0.4655,0.991,2000,0.45366666666666666,0.9923333333333333,3000
ackley,random,3,60,0.3184,0.9944,0.483,0.992,1000,0.4665,0.9925,2000,0.454,0.9933333333333333,3000
ackley,random,3,61,0.3158,0.9927,0.478,0.99,1000,0.462,0.9905,2000,0.45,0.992,3000
ackley,random,3,62,0.3187,0.9913,0.481,0.987,1000,0.462,0.989,2000,0.44966666666666666,0.9906666666666667,3000
ackley,random,3,63,0.3182,0.99,0.483,0.986,1000,0.4645,0.9885,2000,0.4513333333333333,0.99,3000
ackley,random,3,64,0.3208,0.9889,0.484,0.986,1000,0.466,0.987,2000,0.45266666666666666,0.9886666666666667,3000
ackley,random,3,65,0.317,0.987,0.481,0.985,1000,0.4665,0.9855,2000,0.452,0.987,3000
ackley,random,3,66,0.3292,0.988,0.481,0.986,1000,0.4695,0.9865,2000,0.4583333333333333,0.988,3000
ackley,random,3,67,0.3277,0.9838,0.481,0.98,1000,0.4685,0.9815,2000,0.45666666666666667,0.9833333333333333,3000
ackley,random,3,68,0.3268,0.9828,0.484,0.978,1000,0.4705,0.9805,2000,0.45766666666666667,0.9823333333333333,3000
ackley,random,3,69,0.324,0.9815,0.482,0.978,1000,0.469,0.98,2000,0.4553333333333333,0.9813333333333333,3000
ackley,random,3,70,0.323,0.9823,0.478,0.977,1000,0.4665,0.98,2000,0.4533333333333333,0.9816666666666667,3000
ackley,random,3,71,0.3227,0.98,0.478,0.976,1000,0.4665,0.9785,2000,0.45366666666666666,0.98,3000
ackley,random,3,72,0.3224,0.9764,0.48,0.971,1000,0.468,0.975,2000,0.4543333333333333,0.977,3000
ackley,random,3,73,0.3227,0.9742,0.478,0.971,1000,0.4655,0.973,2000,0.4503333333333333,0.9753333333333334,3000
ackley,random,3,74,0.3151,0.9743,0.475,0.971,1000,0.4605,0.973,2000,0.446,0.9753333333333334,3000
ackley,random,3,75,0.322,0.9856,0.471,0.984,1000,0.4575,0.985,2000,0.44533333333333336,0.986,3000
ackley,random,3,76,0.3135,0.9854,0.464,0.983,1000,0.4545,0.9845,2000,0.44233333333333336,0.9856666666666667,3000
ackley,random,3,77,0.3131,0.9825,0.469,0.983,1000,0.4585,0.9825,2000,0.446,0.9833333333333333,3000
ackley,random,3,78,0.3131,0.9808,0.471,0.979,1000,0.46,0.98,2000,0.44666666666666666,0.981,3000
ackley,random,3,79,0.3124,0.9795,0.471,0.978,1000,0.46,0.9795,2000,0.44666666666666666,0.9806666666666667,3000
ackley,random,3,80,0.3084,0.9788,0.475,0.976,1000,0.4605,0.978,2000,0.44633333333333336,0.979,3000
ackley,random,4,12,0.3999,0.9983,0.482,0.999,1000,0.4715,0.999,2000,0.471,0.9983333333333333,3000
ackley,random,4,13,0.4015,0.996,0.49,0.998,1000,0.4775,0.9985,2000,0.4716666666666667,0.9963333333333333,3000
ackley,random,4,14,0.4055,0.9935,0.488,0.997,1000,0.4775,0.996,2000,0.4726666666666667,0.9946666666666667,3000
ackley,random,4,15,0.4108,0.9992,0.508,1.0,1000,0.495,0.999,2000,0.484,0.999,3000
ackley,random,4,16,0.3957,0.9992,0.488,1.0,1000,0.4845,0.999,2000,0.4716666666666667,0.999,3000
ackley,random,4,17,0.3902,0.9983,0.481,1.0,1000,0.4805,0.999,2000,0.4673333333333333,0.9986666666666667,3000
ackley,random,4,18,0.386,0.9986,0.488,1.0,1000,0.4825,0.999,2000,0.4693333333333333,0.9986666666666667,3000
ackley,random,4,19,0.3789,0.9959,0.487,0.998,1000,0.481,0.998,2000,0.464,0.996,3000
ackley,random,4,20,0.3644,0.9915,0.486,0.995,1000,0.4765,0.996,2000,0.46166666666666667,0.9926666666666667,3000
ackley,random,4,21,0.3688,0.9927,0.496,0.996,1000,0.4845,0.9965,2000,0.465,0.9936666666666667,3000
ackley,random,4,22,0.3477,0.995,0.504,0.997,1000,0.484,0.9975,2000,0.45766666666666667,0.9956666666666667,3000
ackley,random,4,23,0.3393,0.9928,0.5,0.996,1000,0.481,0.9965,2000,0.4533333333333333,0.9943333333333333,3000
ackley,random,4,24,0.3446,0.992,0.501,0.995,1000,0.483,0.9955,2000,0.4593333333333333,0.993,3000
ackley,random,4,25,0.347,0.9913,0.499,0.995,1000,0.4835,0.995,2000,0.461,0.992,3000
ackley,random,4,26,0.3435,0.9926,0.488,0.995,1000,0.4805,0.995,2000,0.4573333333333333,0.9926666666666667,3000
ackley,random,4,27,0.3384,0.984,0.486,0.991,1000,0.48,0.9915,2000,0.458,0.9886666666666667,3000
ackley,random,4,28,0.3341,0.9809,0.49,0.991,1000,0.481,0.991,2000,0.45666666666666667,0.9876666666666667,3000
ackley,random,4,29,0.3374,0.9851,0.491,0.993,1000,0.4865,0.9925,2000,0.4613333333333333,0.99,3000
ackley,random,4,30,0.3342,0.9765,0.49,0.989,1000,0.4865,0.988,2000,0.46166666666666667,0.984,3000
ackley,random,4,31,0.3332,0.9678,0.489,0.985,1000,0.485,0.981,2000,0.4603333333333333,0.978,3000
ackley,random,4,32,0.3326,0.9568,0.488,0.975,1000,0.4845,0.974,2000,0.4603333333333333,0.969,3000
ackley,random,4,33,0.3263,0.9552,0.486,0.975,1000,0.4865,0.974,2000,0.4593333333333333,0.969,3000
ackley,random,4,34,0.309,0.9486,0.486,0.976,1000,0.4775,0.9745,2000,0.44966666666666666,0.9683333333333334,3000
ackley,random,4,35,0.3091,0.9363,0.488,0.966,1000,0.4775,0.9645,2000,0.44966666666666666,0.9593333333333334,3000
ackley,random,4,36,0.2993,0.9435,0.491,0.973,1000,0.48,0.9705,2000,0.447,0.9653333333333334,3000
ackley,random,4,37,0.3367,0.9873,0.496,0.991,1000,0.4905,0.992,2000,0.466,0.989,3000
ackley,random,4,38,0.3251,0.9891,0.499,0.992,1000,0.489,0.993,2000,0.46166666666666667,0.9913333333333333,3000
ackley,random,4,39,0.325,0.9882,0.497,0.989,1000,0.488,0.9915,2000,0.46166666666666667,0.9893333333333333,3000
ackley,random,4,40,0.3231,0.9819,0.499,0.983,1000,0.489,0.9855,2000,0.4613333333333333,0.981,3000
ackley,random,4,41,0.321,0.9846,0.493,0.986,1000,0.4875,0.9885,2000,0.4633333333333333,0.9843333333333333,3000
ackley,random,4,42,0.3186,0.9796,0.495,0.984,1000,0.489,0.9855,2000,0.4633333333333333,0.98,3000
ackley,random,4,43,0.3152,0.9821,0.493,0.986,1000,0.489,0.988,2000,0.4613333333333333,0.9836666666666667,3000
ackley,random,4,44,0.3123,0.9751,0.494,0.983,1000,0.487,0.984,2000,0.45866666666666667,0.978,3000
ackley,random,4,45,0.3079,0.9806,0.492,0.985,1000,0.483,0.987,2000,0.45866666666666667,0.9823333333333333,3000
ackley,random,4,46,0.3044,0.9787,0.487,0.981,1000,0.4775,0.9845,2000,0.4553333333333333,0.9793333333333333,3000
ackley,random,4,47,0.3037,0.9736,0.488,0.981,1000,0.478,0.9825,2000,0.4553333333333333,0.9766666666666667,3000
ackley,random,4,48,0.3122,0.972,0.489,0.979,1000,0.48,0.981,2000,0.45766666666666667,0.975,3000
ackley,random,4,49,0.3078,0.9719,0.49,0.98,1000,0.4795,0.9825,2000,0.455,0.977,3000
ackley,random,4,50,0.3058,0.9658,0.493,0.978,1000,0.481,0.9805,2000,0.4553333333333333,0.974,3000
ackley,random,4,51,0.3052,0.9551,0.492,0.973,1000,0.48,0.9745,2000,0.454,0.968,3000
ackley,random,4,52,0.305,0.9546,0.492,0.972,1000,0.481,0.976,2000,0.458,0.9683333333333334,3000
ackley,random,4,53,0.304,0.9769,0.483,0.979,1000,0.471,0.985,2000,0.4513333333333333,0.98,3000
ackley,random,4,54,0.3169,0.9972,0.491,0.997,1000,0.47,0.997,2000,0.45266666666666666,0.9963333333333333,3000
ackley,random,4,55,0.3133,0.9949,0.494,0.994,1000,0.4715,0.995,2000,0.4563333333333333,0.9946666666666667,3000
ackley,random,4,56,0.3113,0.9943,0.493,0.994,1000,0.4675,0.995,2000,0.45366666666666666,0.9946666666666667,3000
ackley,random,4,57,0.3137,0.9954,0.496,0.995,1000,0.467,0.996,2000,0.4523333333333333,0.995,3000
ackley,random,4,58,0.3109,0.9908,0.498,0.988,1000,0.4675,0.9915,2000,0.45166666666666666,0.991,3000
ackley,random,4,59,0.2976,0.9917,0.494,0.99,1000,0.463,0.9925,2000,0.447,0.9916666666666667,3000
ackley,random,4,60,0.2956,0.9879,0.491,0.988,1000,0.463,0.99,2000,0.44533333333333336,0.988,3000
ackley,random,4,61,0.2902,0.9833,0.492,0.987,1000,0.4645,0.989,2000,0.442,0.9866666666666667,3000
ackley,random,4,62,0.2889,0.9791,0.494,0.983,1000,0.465,0.9865,2000,0.444,0.9846666666666667,3000
ackley,random,4,63,0.2819,0.9786,0.494,0.983,1000,0.463,0.9865,2000,0.442,0.9836666666666667,3000
ackley,random,4,64,0.2789,0.9761,0.492,0.982,1000,0.461,0.9855,2000,0.44033333333333335,0.9813333333333333,3000
ackley,random,4,65,0.2835,0.9789,0.496,0.984,1000,0.4645,0.9865,2000,0.44233333333333336,0.9846666666666667,3000
ackley,random,4,66,0.2804,0.9817,0.491,0.986,1000,0.464,0.9885,2000,0.43866666666666665,0.9856666666666667,3000
ackley,random,4,67,0.2775,0.9794,0.492,0.984,1000,0.4675,0.9875,2000,0.44166666666666665,0.985,3000
ackley,random,4,68,0.2778,0.978,0.489,0.984,1000,0.466,0.9865,2000,0.44133333333333336,0.984,3000
ackley,random,4,69,0.2768,0.975,0.491,0.983,1000,0.4665,0.9855,2000,0.441,0.9813333333333333,3000
ackley,random,4,70,0.2722,0.9769,0.485,0.987,1000,0.4625,0.989,2000,0.438,0.9856666666666667,3000
ackley,random,4,71,0.2733,0.9775,0.49,0.987,1000,0.464,0.989,2000,0.44033333333333335,0.9856666666666667,3000
ackley,random,4,72,0.2727,0.9759,0.489,0.987,1000,0.4645,0.9885,2000,0.43866666666666665,0.985,3000
ackley,random,4,73,0.2771,0.9746,0.492,0.986,1000,0.4665,0.988,2000,0.44166666666666665,0.984,3000
ackley,random,4,74,0.2767,0.9717,0.489,0.984,1000,0.465,0.987,2000,0.44,0.9826666666666667,3000
ackley,random,4,75,0.2765,0.9746,0.502,0.987,1000,0.47,0.9885,2000,0.445,0.9846666666666667,3000
ackley,random,4,76,0.2655,0.9776,0.502,0.987,1000,0.467,0.9885,2000,0.43866666666666665,0.985,3000
ackley,random,4,77,0.2615,0.9756,0.499,0.987,1000,0.4665,0.9885,2000,0.43766666666666665,0.9846666666666667,3000
ackley,random,4,78,0.2592,0.9732,0.496,0.987,1000,0.467,0.9885,2000,0.43766666666666665,0.9843333333333333,3000
ackley,random,4,79,0.2573,0.9714,0.494,0.987,1000,0.465,0.9885,2000,0.434,0.984,3000
ackley,random,4,80,0.2567,0.9676,0.491,0.984,1000,0.4625,0.987,2000,0.43266666666666664,0.9826666666666667,3000
ackley,smallest_abs_mu,0,12,0.3981,0.8983,0.493,0.959,1000,0.492,0.9435,2000,0.4776666666666667,0.945,3000
ackley,smallest_abs_mu,0,13,0.3948,0.8779,0.491,0.948,1000,0.493,0.93,2000,0.477,0.932,3000
ackley,smallest_abs_mu,0,14,0.4103,0.8763,0.478,0.941,1000,0.49,0.9265,2000,0.47733333333333333,0.927,3000
ackley,smallest_abs_mu,0,15,0.3974,0.9098,0.489,0.971,1000,0.4945,0.9595,2000,0.4786666666666667,0.9553333333333334,3000
ackley,smallest_abs_mu,0,16,0.3836,0.9123,0.495,0.966,1000,0.492,0.9575,2000,0.475,0.9536666666666667,3000
ackley,smallest_abs_mu,0,17,0.3826,0.9053,0.486,0.961,1000,0.485,0.9525,2000,0.4723333333333333,0.9466666666666667,3000
ackley,smallest_abs_mu,0,18,0.3823,0.9011,0.486,0.954,1000,0.485,0.9445,2000,0.471,0.9396666666666667,3000
ackley,smallest_abs_mu,0,19,0.3862,0.9101,0.483,0.948,1000,0.482,0.9425,2000,0.4683333333333333,0.9406666666666667,3000
ackley,smallest_abs_mu,0,20,0.3788,0.9104,0.471,0.945,1000,0.4795,0.941,2000,0.4646666666666667,0.941,3000
ackley,smallest_abs_mu,0,21,0.377,0.8971,0.475,0.932,1000,0.4805,0.9235,2000,0.464,0.92,3000
ackley,smallest_abs_mu,0,22,0.3724,0.9036,0.471,0.953,1000,0.478,0.94,2000,0.463,0.9373333333333334,3000
ackley,smallest_abs_mu,0,23,0.3705,0.905,0.474,0.951,1000,0.482,0.9405,2000,0.4623333333333333,0.937,3000
ackley,smallest_abs_mu,0,24,0.3618,0.9072,0.472,0.953,1000,0.478,0.9435,2000,0.4583333333333333,0.9393333333333334,3000
ackley,smallest_abs_mu,0,25,0.3569,0.8914,0.479,0.95,1000,0.477,0.9385,2000,0.45566666666666666,0.932,3000
ackley,smallest_abs_mu,0,26,0.3558,0.8492,0.476,0.927,1000,0.474,0.9115,2000,0.454,0.905,3000
ackley,smallest_abs_mu,0,27,0.3451,0.8387,0.482,0.914,1000,0.4725,0.9025,2000,0.452,0.8966666666666666,3000
ackley,smallest_abs_mu,0,28,0.3472,0.8442,0.481,0.922,1000,0.47,0.9065,2000,0.45366666666666666,0.8986666666666666,3000
ackley,smallest_abs_mu,0,29,0.338,0.8622,0.472,0.942,1000,0.4625,0.9255,2000,0.443,0.9166666666666666,3000
ackley,smallest_abs_mu,0,30,0.3409,0.908,0.471,0.969,1000,0.469,0.965,2000,0.446,0.9583333333333334,3000
ackley,smallest_abs_mu,0,31,0.335,0.921,0.466,0.976,1000,0.4635,0.9715,2000,0.442,0.9663333333333334,3000
ackley,smallest_abs_mu,0,32,0.3253,0.9168,0.467,0.976,1000,0.4605,0.9715,2000,0.43766666666666665,0.9656666666666667,3000
ackley,smallest_abs_mu,0,33,0.33,0.8756,0.476,0.956,1000,0.469,0.9495,2000,0.44266666666666665,0.9436666666666667,3000
ackley,smallest_abs_mu,0,34,0.328,0.862,0.475,0.949,1000,0.4645,0.942,2000,0.438,0.9316666666666666,3000
ackley,smallest_abs_mu,0,35,0.3271,0.8518,0.476,0.941,1000,0.469,0.9355,2000,0.43933333333333335,0.9263333333333333,3000
ackley,smallest_abs_mu,0,36,0.32,0.9268,0.471,0.976,1000,0.4625,0.97,2000,0.43766666666666665,0.966,3000
ackley,smallest_abs_mu,0,37,0.3248,0.9203,0.481,0.973,1000,0.4675,0.9665,2000,0.44166666666666665,0.961,3000
ackley,smallest_abs_mu,0,38,0.3252,0.9149,0.481,0.97,1000,0.4705,0.964,2000,0.44466666666666665,0.961,3000
ackley,smallest_abs_mu,0,39,0.3147,0.9158,0.476,0.97,1000,0.467,0.964,2000,0.439,0.961,3000
ackley,smallest_abs_mu,0,40,0.3181,0.895,0.477,0.96,1000,0.468,0.9535,2000,0.43866666666666665,0.949,3000
ackley,smallest_abs_mu,0,41,0.3215,0.9248,0.475,0.961,1000,0.4675,0.957,2000,0.44,0.955,3000
ackley,smallest_abs_mu,0,42,0.3218,0.9241,0.48,0.962,1000,0.4685,0.9575,2000,0.44166666666666665,0.955,3000
ackley,smallest_abs_mu,0,43,0.32,0.9474,0.473,0.976,1000,0.464,0.9705,2000,0.43733333333333335,0.9676666666666667,3000
ackley,smallest_abs_mu,0,44,0.32,0.9621,0.469,0.979,1000,0.4635,0.975,2000,0.43866666666666665,0.9726666666666667,3000
ackley,smallest_abs_mu,0,45,0.3137,0.9661,0.472,0.982,1000,0.4635,0.98,2000,0.43766666666666665,0.9773333333333334,3000
ackley,smallest_abs_mu,0,46,0.2926,0.9601,0.473,0.979,1000,0.462,0.9755,2000,0.434,0.974,3000
ackley,smallest_abs_mu,0,47,0.2959,0.9578,0.478,0.979,1000,0.468,0.974,2000,0.438,0.9723333333333334,3000
ackley,smallest_abs_mu,0,48,0.3029,0.9652,0.472,0.981,1000,0.463,0.9775,2000,0.437,0.9753333333333334,3000
ackley,smallest_abs_mu,0,49,0.302,0.9765,0.473,0.991,1000,0.46,0.987,2000,0.434,0.984,3000
ackley,smallest_abs_mu,0,50,0.2981,0.9697,0.469,0.986,1000,0.455,0.981,2000,0.42966666666666664,0.9793333333333333,3000
ackley,smallest_abs_mu,0,51,0.2894,0.9738,0.466,0.989,1000,0.4505,0.985,2000,0.423,0.983,3000
ackley,smallest_abs_mu,0,52,0.29,0.9827,0.468,0.997,1000,0.45,0.992,2000,0.422,0.9893333333333333,3000
ackley,smallest_abs_mu,0,53,0.2914,0.9913,0.48,0.998,1000,0.4575,0.994,2000,0.4266666666666667,0.9933333333333333,3000
ackley,smallest_abs_mu,0,54,0.2891,0.983,0.468,0.996,1000,0.4525,0.991,2000,0.42133333333333334,0.9883333333333333,3000
ackley,smallest_abs_mu,0,55,0.2904,0.9836,0.468,0.994,1000,0.4555,0.99,2000,0.424,0.9876666666666667,3000
ackley,smallest_abs_mu,0,56,0.287,0.9803,0.464,0.992,1000,0.4475,0.988,2000,0.4186666666666667,0.9863333333333333,3000
ackley,smallest_abs_mu,0,57,0.2881,0.9869,0.466,0.993,1000,0.449,0.9895,2000,0.4176666666666667,0.989,3000
ackley,smallest_abs_mu,0,58,0.2882,0.9824,0.467,0.992,1000,0.45,0.9885,2000,0.41833333333333333,0.9866666666666667,3000
ackley,smallest_abs_mu,0,59,0.2841,0.9862,0.467,0.992,1000,0.448,0.989,2000,0.41633333333333333,0.988,3000
ackley,smallest_abs_mu,0,60,0.2942,0.9963,0.474,0.997,1000,0.455,0.994,2000,0.4266666666666667,0.9953333333333333,3000
ackley,smallest_abs_mu,0,61,0.2826,0.9963,0.475,0.997,1000,0.4545,0.994,2000,0.4236666666666667,0.9953333333333333,3000
ackley,smallest_abs_mu,0,62,0.2795,0.996,0.473,0.997,1000,0.4505,0.9935,2000,0.4216666666666667,0.9943333333333333,3000
ackley,smallest_abs_mu,0,63,0.276,0.9942,0.469,0.995,1000,0.4465,0.992,2000,0.419,0.9926666666666667,3000
ackley,smallest_abs_mu,0,64,0.2767,0.9939,0.468,0.994,1000,0.4475,0.9915,2000,0.4196666666666667,0.9923333333333333,3000
ackley,smallest_abs_mu,0,65,0.271,0.9936,0.463,0.994,1000,0.444,0.9915,2000,0.4156666666666667,0.9923333333333333,3000
ackley,smallest_abs_mu,0,66,0.273,0.9937,0.463,0.995,1000,0.443,0.9915,2000,0.417,0.9923333333333333,3000
ackley,smallest_abs_mu,0,67,0.2653,0.9936,0.471,0.994,1000,0.447,0.991,2000,0.419,0.992,3000
ackley,smallest_abs_mu,0,68,0.2613,0.9938,0.472,0.995,1000,0.448,0.9915,2000,0.419,0.9923333333333333,3000
ackley,smallest_abs_mu,0,69,0.2551,0.9941,0.467,0.995,1000,0.4475,0.992,2000,0.41933333333333334,0.9926666666666667,3000
ackley,smallest_abs_mu,0,70,0.2559,0.9946,0.465,0.996,1000,0.449,0.9925,2000,0.42,0.993,3000
ackley,smallest_abs_mu,0,71,0.2529,0.9946,0.464,0.996,1000,0.447,0.9925,2000,0.417,0.993,3000
ackley,smallest_abs_mu,0,72,0.2465,0.9933,0.457,0.995,1000,0.44,0.9915,2000,0.411,0.9923333333333333,3000
ackley,smallest_abs_mu,0,73,0.2429,0.9935,0.462,0.995,1000,0.444,0.9915,2000,0.414,0.9923333333333333,3000
ackley,smallest_abs_mu,0,74,0.2436,0.9934,0.459,0.995,1000,0.441,0.991,2000,0.4116666666666667,0.992,3000
ackley,smallest_abs_mu,0,75,0.2362,0.9907,0.448,0.994,1000,0.4345,0.9895,2000,0.405,0.9906666666666667,3000
ackley,smallest_abs_mu,0,76,0.2284,0.9881,0.45,0.994,1000,0.4345,0.9885,2000,0.4033333333333333,0.989,3000
ackley,smallest_abs_mu,0,77,0.2253,0.9869,0.444,0.994,1000,0.4285,0.988,2000,0.3993333333333333,0.9876666666666667,3000
ackley,smallest_abs_mu,0,78,0.2102,0.9453,0.444,0.978,1000,0.4235,0.9685,2000,0.39066666666666666,0.9663333333333334,3000
ackley,smallest_abs_mu,0,79,0.2098,0.9196,0.447,0.968,1000,0.427,0.958,2000,0.39266666666666666,0.9566666666666667,3000
ackley,smallest_abs_mu,0,80,0.2118,0.9142,0.447,0.968,1000,0.429,0.9575,2000,0.3933333333333333,0.955,3000
ackley,smallest_abs_mu,1,12,0.4759,0.5917,0.488,0.507,1000,0.4885,0.5325,2000,0.486,0.5343333333333333,3000
ackley,smallest_abs_mu,1,13,0.4784,0.6031,0.491,0.517,1000,0.4895,0.543,2000,0.4836666666666667,0.549,3000
ackley,smallest_abs_mu,1,14,0.4698,0.571,0.487,0.486,1000,0.485,0.5165,2000,0.48733333333333334,0.5183333333333333,3000
ackley,smallest_abs_mu,1,15,0.422,0.8089,0.484,0.771,1000,0.481,0.797,2000,0.4746666666666667,0.7986666666666666,3000
ackley,smallest_abs_mu,1,16,0.4296,0.8161,0.489,0.783,1000,0.4855,0.8045,2000,0.476,0.805,3000
ackley,smallest_abs_mu,1,17,0.4381,0.8628,0.498,0.814,1000,0.492,0.8445,2000,0.48333333333333334,0.8443333333333334,3000
ackley,smallest_abs_mu,1,18,0.4125,0.9233,0.498,0.91,1000,0.4965,0.924,2000,0.48533333333333334,0.921,3000
ackley,smallest_abs_mu,1,19,0.4279,0.9244,0.5,0.912,1000,0.5035,0.924,2000,0.49066666666666664,0.9233333333333333,3000
ackley,smallest_abs_mu,1,20,0.4224,0.9114,0.498,0.894,1000,0.496,0.912,2000,0.4836666666666667,0.9103333333333333,3000
ackley,smallest_abs_mu,1,21,0.407,0.9145,0.491,0.907,1000,0.4855,0.919,2000,0.4766666666666667,0.9206666666666666,3000
ackley,smallest_abs_mu,1,22,0.3669,0.9101,0.495,0.918,1000,0.483,0.929,2000,0.47333333333333333,0.93,3000
ackley,smallest_abs_mu,1,23,0.3794,0.9072,0.503,0.916,1000,0.4865,0.926,2000,0.48033333333333333,0.9263333333333333,3000
ackley,smallest_abs_mu,1,24,0.3583,0.9418,0.487,0.947,1000,0.476,0.9515,2000,0.466,0.953,3000
