simulation_id,numeric_simulation_id,row_index,iteration,time_s,x_min_m,x_max_m,y_min_m,y_max_m,z_min_m,z_max_m,delta_x_m,delta_y_m,delta_z_m,center_x_m,center_y_m,center_z_m,penetration_depth_m,melt_bounds_valid,in_selected_window
sim_00231,231,38243,38243.0,0.0006951573,0.0003180441,0.0007412045,-6.739373e-05,6.743947e-05,-5.897168e-05,2.16246e-05,0.00042316040000000004,0.0001348332,8.059628e-05,0.0005296243,2.287000000000068e-08,-1.867354e-05,5.897168e-05,True,False
sim_00231,231,38533,38533.0,0.0007004239,0.0003210957,0.0007495286,-6.742613e-05,6.774134e-05,-5.883507e-05,2.173196e-05,0.00042843290000000006,0.00013516747,8.056702999999999e-05,0.0005353121500000001,1.5760500000000033e-07,-1.8551555e-05,5.883507e-05,True,False
sim_00231,231,38822,38822.0,0.0007056724,0.0003230922,0.0007538445,-6.77994e-05,6.718862e-05,-5.886717e-05,2.249564e-05,0.0004307523,0.00013498801999999998,8.136281e-05,0.00053846835,-3.053899999999981e-07,-1.8185765000000002e-05,5.886717e-05,True,False
sim_00231,231,39112,39112.0,0.000710939,0.0003265669,0.0007574731,-6.730856e-05,6.793793e-05,-5.879311e-05,2.260342e-05,0.00043090619999999996,0.00013524649,8.139653e-05,0.00054202,3.146849999999978e-07,-1.8094844999999998e-05,5.879311e-05,True,False
sim_00231,231,39402,39402.0,0.0007162056,0.0003282354,0.0007657727,-6.753959e-05,6.794118e-05,-5.873121e-05,2.257976e-05,0.0004375373,0.00013548077,8.131096999999999e-05,0.00054700405,2.007949999999995e-07,-1.8075725e-05,5.873121e-05,True,False
sim_00231,231,39691,39691.0,0.0007214541,0.000330798,0.00077,-6.703709e-05,6.752963e-05,-5.880312e-05,2.27294e-05,0.000439202,0.00013456672,8.153252e-05,0.000550399,2.4627000000000264e-07,-1.803686e-05,5.880312e-05,True,False
sim_00231,231,39981,39981.0,0.0007267207,0.0003354335,0.000774,-6.684447e-05,6.719222e-05,-5.887595e-05,2.286129e-05,0.00043856649999999994,0.00013403669,8.173724e-05,0.00055471675,1.738750000000001e-07,-1.800733e-05,5.887595e-05,True,False
sim_00231,231,40271,40271.0,0.0007319874,0.0003382594,0.0007817189,-6.684012e-05,6.756698e-05,-5.887622e-05,2.275997e-05,0.0004434595,0.0001344071,8.163619e-05,0.00055998915,3.6342999999999933e-07,-1.8058124999999997e-05,5.887622e-05,True,False
sim_00231,231,40561,40561.0,0.000737254,0.0003410339,0.0007853103,-6.675875e-05,6.741087e-05,-5.879553e-05,2.278382e-05,0.0004442764,0.00013416962,8.157935e-05,0.0005631721000000001,3.2606000000000074e-07,-1.8005855e-05,5.879553e-05,True,False
sim_00231,231,40850,40850.0,0.0007425025,0.0003452193,0.0007888366,-6.685093e-05,6.707985e-05,-5.890587e-05,2.26447e-05,0.0004436173,0.00013393078000000001,8.155057e-05,0.00056702795,1.1446000000000432e-07,-1.8130584999999998e-05,5.890587e-05,True,False
sim_00231,231,41140,41140.0,0.0007477691,0.0003493537,0.0007924989,-6.63755e-05,6.681744e-05,-5.885684e-05,2.303435e-05,0.00044314519999999995,0.00013319294,8.189119e-05,0.0005709263,2.2097000000000138e-07,-1.7911245e-05,5.885684e-05,True,False
sim_00231,231,41430,41430.0,0.0007530357,0.0003536323,0.0008017109,-6.61635e-05,6.591779e-05,-5.87387e-05,2.311281e-05,0.00044807859999999996,0.00013208129000000002,8.185151e-05,0.0005776716,-1.2285500000000206e-07,-1.7812945e-05,5.87387e-05,True,False
sim_00231,231,41719,41719.0,0.0007582842,0.0003546189,0.0008049943,-6.583091e-05,6.631906e-05,-5.886627e-05,2.348462e-05,0.00045037539999999996,0.00013214997,8.235089e-05,0.0005798066,2.4407500000000494e-07,-1.7690825e-05,5.886627e-05,True,False
sim_00231,231,42009,42009.0,0.0007635508,0.0003572472,0.0008089931,-6.574526e-05,6.602151e-05,-5.900304e-05,2.361016e-05,0.00045174589999999996,0.00013176677000000003,8.26132e-05,0.00058312015,1.3812499999999963e-07,-1.7696439999999998e-05,5.900304e-05,True,False
sim_00231,231,42299,42299.0,0.0007688174,0.0003612908,0.0008179711,-6.602257e-05,6.60994e-05,-5.890754e-05,2.400141e-05,0.00045668030000000005,0.00013212197,8.290895e-05,0.0005896309500000001,3.8415000000003934e-08,-1.7453065e-05,5.890754e-05,True,False
sim_00231,231,42589,42589.0,0.0007740841,0.000364352,0.0008214233,-6.576155e-05,6.583463e-05,-5.89157e-05,2.460068e-05,0.0004570713,0.00013159617999999998,8.351638e-05,0.0005928876500000001,3.654000000000152e-08,-1.715751e-05,5.89157e-05,True,False
sim_00231,231,42878,42878.0,0.0007793325,0.0003682297,0.0008251279,-6.502477e-05,6.539418e-05,-5.887213e-05,2.461374e-05,0.00045689820000000003,0.00013041895,8.348587e-05,0.0005966788000000001,1.8470499999999877e-07,-1.7129194999999998e-05,5.887213e-05,True,False
sim_00231,231,43168,43168.0,0.0007845992,0.0003707154,0.0008336754,-6.606027e-05,6.610149e-05,-5.881632e-05,2.461873e-05,0.00046296,0.00013216176,8.343505000000001e-05,0.0006021954,2.0609999999998436e-08,-1.7098795e-05,5.881632e-05,True,False
sim_00231,231,43458,43458.0,0.0007898658,0.0003724054,0.0008378299,-6.582096e-05,6.554922e-05,-5.889151e-05,2.418723e-05,0.0004654245,0.00013137018,8.307873999999999e-05,0.00060511765,-1.358700000000045e-07,-1.735214e-05,5.889151e-05,True,False
sim_00231,231,43747,43747.0,0.0007951143,0.0003757361,0.0008416201,-6.543257e-05,6.552691e-05,-5.893242e-05,2.413338e-05,0.000465884,0.00013095948000000002,8.306580000000001e-05,0.0006086781,4.7169999999999753e-08,-1.739952e-05,5.893242e-05,True,False
sim_00231,231,44037,44037.0,0.0008003809,0.0003790908,0.0008498641,-6.611348e-05,6.611953e-05,-5.876777e-05,2.472968e-05,0.0004707733,0.00013223301,8.349745e-05,0.00061447745,3.0250000000015508e-09,-1.7019045e-05,5.876777e-05,True,False
sim_00231,231,44327,44327.0,0.0008056475,0.0003834981,0.0008530167,-6.593487e-05,6.59651e-05,-5.884764e-05,2.451048e-05,0.0004695186,0.00013189997000000002,8.335811999999999e-05,0.0006182574,1.5115000000000278e-08,-1.716858e-05,5.884764e-05,True,False
sim_00231,231,44617,44617.0,0.0008109141,0.0003878576,0.0008578948,-6.562171e-05,6.536172e-05,-5.884357e-05,2.433195e-05,0.00047003720000000004,0.00013098343,8.317552e-05,0.0006228762,-1.299950000000001e-07,-1.725581e-05,5.884357e-05,True,False
sim_00231,231,44906,44906.0,0.0008161626,0.0003909678,0.0008658745,-6.520154e-05,6.496892e-05,-5.88317e-05,2.406805e-05,0.00047490670000000006,0.00013017046,8.289975e-05,0.00062842115,-1.1630999999999821e-07,-1.7381825e-05,5.88317e-05,True,False
sim_00231,231,45196,45196.0,0.0008214292,0.0003942083,0.0008695786,-6.585299e-05,6.6e-05,-5.886348e-05,2.400188e-05,0.00047537029999999996,0.00013185299,8.286536e-05,0.00063189345,7.350500000000566e-08,-1.7430800000000003e-05,5.886348e-05,True,False
sim_00231,231,45486,45486.0,0.0008266959,0.0003975951,0.0008726104,-6.566997e-05,6.5397e-05,-5.886758e-05,2.42499e-05,0.0004750153,0.00013106697,8.311747999999999e-05,0.0006351027500000001,-1.364850000000001e-07,-1.730884e-05,5.886758e-05,True,False
sim_00231,231,45776,45776.0,0.0008319625,0.0004011072,0.0008767879,-6.547458e-05,6.601482e-05,-5.8823e-05,2.450012e-05,0.00047568069999999994,0.00013148940000000002,8.332312000000001e-05,0.0006389475499999999,2.7011999999999734e-07,-1.716144e-05,5.8823e-05,True,False
sim_00231,231,45984,45984.0,0.0008357399,0.000403779,0.0008807994,-6.577776e-05,6.521519e-05,-5.886282e-05,2.498469e-05,0.00047702039999999996,0.00013099295000000002,8.384751000000001e-05,0.0006422892,-2.812849999999991e-07,-1.6939065e-05,5.886282e-05,True,False
sim_00231,231,46065,46065.0,0.000837211,0.0004044595,0.0008858409,-6.607497e-05,6.608811e-05,-5.88586e-05,2.469917e-05,0.00048138140000000005,0.00013216308,8.355777e-05,0.0006451502,6.569999999998821e-09,-1.7079715e-05,5.88586e-05,True,False
sim_00231,231,46355,46355.0,0.0008424776,0.0004061072,0.0008890949,-6.613867e-05,6.566889e-05,-5.881325e-05,2.408933e-05,0.00048298769999999996,0.00013180756,8.290258e-05,0.00064760105,-2.3488999999999937e-07,-1.7361959999999998e-05,5.881325e-05,True,False
sim_00231,231,46645,46645.0,0.0008477442,0.0004106327,0.0008931168,-6.51716e-05,6.511607e-05,-5.878778e-05,2.430248e-05,0.00048248409999999996,0.00013028767000000001,8.309026e-05,0.00065187475,-2.77650000000043e-08,-1.724265e-05,5.878778e-05,True,False
sim_00231,231,46934,46934.0,0.0008529927,0.000415371,0.0009015327,-6.593111e-05,6.616484e-05,-5.885748e-05,2.423571e-05,0.00048616170000000006,0.00013209595,8.309319e-05,0.0006584518500000001,1.1686500000000316e-07,-1.7310885000000003e-05,5.885748e-05,True,False
sim_00231,231,47224,47224.0,0.0008582593,0.00041792,0.0009055717,-6.554577e-05,6.565137e-05,-5.906758e-05,2.405412e-05,0.0004876517,0.00013119713999999998,8.31217e-05,0.00066174585,5.280000000000058e-08,-1.7506730000000002e-05,5.906758e-05,True,False
sim_00231,231,47514,47514.0,0.000863526,0.0004213469,0.0009096795,-6.595983e-05,6.539306e-05,-5.911147e-05,2.412841e-05,0.0004883326,0.00013135289000000002,8.323988e-05,0.0006655132,-2.8338499999999695e-07,-1.7491530000000002e-05,5.911147e-05,True,False
sim_00231,231,47804,47804.0,0.0008687926,0.0004257039,0.0009178839,-6.619033e-05,6.601779e-05,-5.880794e-05,2.347546e-05,0.0004921799999999999,0.00013220812,8.22834e-05,0.0006717939,-8.62699999999974e-08,-1.766624e-05,5.880794e-05,True,False
sim_00231,231,48093,48093.0,0.0008740411,0.0004306407,0.000922,-6.594392e-05,6.546645e-05,-5.887339e-05,2.352773e-05,0.0004913592999999999,0.00013141037,8.240112e-05,0.00067632035,-2.387349999999973e-07,-1.767283e-05,5.887339e-05,True,False
sim_00231,231,48383,48383.0,0.0008793077,0.0004328698,0.0009259754,-6.574308e-05,6.607689e-05,-5.881114e-05,2.409778e-05,0.0004931056,0.00013181997,8.290892e-05,0.0006794226,1.669050000000004e-07,-1.735668e-05,5.881114e-05,True,False
sim_00231,231,48673,48673.0,0.0008845743,0.00043641,0.0009338775,-6.555364e-05,6.621093e-05,-5.879159e-05,2.34605e-05,0.0004974675000000001,0.00013176457,8.225209e-05,0.00068514375,3.286449999999986e-07,-1.7665545e-05,5.879159e-05,True,False
sim_00231,231,48962,48962.0,0.0008898228,0.0004392173,0.0009373137,-6.540555e-05,6.60003e-05,-5.884487e-05,2.441777e-05,0.0004980964,0.00013140584999999998,8.326264000000001e-05,0.0006882654999999999,2.9737499999999984e-07,-1.721355e-05,5.884487e-05,True,False
sim_00231,231,49252,49252.0,0.0008950894,0.0004420082,0.000942,-6.572412e-05,6.575095e-05,-5.899183e-05,2.423681e-05,0.0004999918,0.00013147507,8.322864e-05,0.0006920041,1.341499999999655e-08,-1.737751e-05,5.899183e-05,True,False
sim_00231,231,49542,49542.0,0.000900356,0.0004453426,0.0009447022,-6.602342e-05,6.607881e-05,-5.907906e-05,2.421924e-05,0.0004993596,0.00013210223,8.32983e-05,0.0006950224,2.7694999999999402e-08,-1.742991e-05,5.907906e-05,True,False
sim_00231,231,49832,49832.0,0.0009056227,0.0004502148,0.000953978,-6.60396e-05,6.58785e-05,-5.893287e-05,2.374211e-05,0.0005037632,0.0001319181,8.267498e-05,0.0007020964,-8.054999999999705e-08,-1.7595379999999996e-05,5.893287e-05,True,False
sim_00231,231,49899,49899.0,0.0009068394,0.0004512636,0.0009535639,-6.561111e-05,6.530475e-05,-5.893868e-05,2.3725e-05,0.0005023003,0.00013091585999999998,8.266368e-05,0.0007024137500000001,-1.531800000000025e-07,-1.7606839999999998e-05,5.893868e-05,True,True
sim_00231,231,50121,50121.0,0.0009108711,0.0004542398,0.0009578113,-6.568815e-05,6.56571e-05,-5.886833e-05,2.381954e-05,0.0005035715,0.00013134525,8.268787000000001e-05,0.0007060255500000001,-1.5524999999995078e-08,-1.7524395e-05,5.886833e-05,True,True
sim_00231,231,50411,50411.0,0.0009161378,0.0004580838,0.0009615628,-6.608746e-05,6.607798e-05,-5.879195e-05,2.406043e-05,0.0005034789999999999,0.00013216543999999998,8.285238e-05,0.0007098232999999999,-4.7399999999995514e-09,-1.736576e-05,5.879195e-05,True,True
sim_00231,231,50701,50701.0,0.0009214044,0.0004603109,0.0009699512,-6.593484e-05,6.598092e-05,-5.882907e-05,2.396548e-05,0.0005096403,0.00013191576,8.279455e-05,0.0007151310499999999,2.303999999999902e-08,-1.7431794999999998e-05,5.882907e-05,True,True
sim_00231,231,50991,50991.0,0.000926671,0.0004666576,0.0009731848,-6.574536e-05,6.611314e-05,-5.895813e-05,2.427454e-05,0.0005065272000000001,0.0001318585,8.323267e-05,0.0007199212,1.8389000000000274e-07,-1.7341795000000004e-05,5.895813e-05,True,True
sim_00231,231,51280,51280.0,0.0009319195,0.0004702468,0.000978,-6.609511e-05,6.612315e-05,-5.892216e-05,2.41855e-05,0.0005077532,0.00013221826000000002,8.310766000000001e-05,0.0007241233999999999,1.4019999999998216e-08,-1.736833e-05,5.892216e-05,True,True
sim_00231,231,51570,51570.0,0.0009371861,0.000475441,0.0009807871,-6.612667e-05,6.606631e-05,-5.872581e-05,2.467035e-05,0.0005053460999999999,0.00013219297999999998,8.339616e-05,0.00072811405,-3.0180000000003834e-08,-1.7027730000000002e-05,5.872581e-05,True,True
sim_00231,231,51860,51860.0,0.0009424528,0.0004784016,0.0009898494,-6.588552e-05,6.552517e-05,-5.885194e-05,2.378815e-05,0.0005114478,0.00013141069,8.264009e-05,0.0007341255,-1.8017500000000035e-07,-1.7531895e-05,5.885194e-05,True,True
sim_00231,231,52149,52149.0,0.0009477012,0.0004812559,0.0009934927,-6.505066e-05,6.521465e-05,-5.882317e-05,2.431667e-05,0.0005122368,0.00013026531,8.313984e-05,0.0007373742999999999,8.19949999999965e-08,-1.7253250000000003e-05,5.882317e-05,True,True
sim_00231,231,52439,52439.0,0.0009529679,0.0004863854,0.0009975019,-6.548881e-05,6.487039e-05,-5.88238e-05,2.386381e-05,0.0005111164999999999,0.0001303592,8.268760999999999e-05,0.0007419436499999999,-3.0921000000000106e-07,-1.7479995e-05,5.88238e-05,True,True
sim_00231,231,52729,52729.0,0.0009582345,0.0004891509,0.00100599,-6.566564e-05,6.601527e-05,-5.899261e-05,2.36559e-05,0.0005168391,0.00013168091,8.264851000000001e-05,0.0007475704500000001,1.748149999999981e-07,-1.7668355e-05,5.899261e-05,True,True
sim_00231,231,53019,53019.0,0.0009635011,0.0004928575,0.001009227,-6.585008e-05,6.58264e-05,-5.895834e-05,2.357037e-05,0.0005163694999999999,0.00013167647999999998,8.252870999999999e-05,0.00075104225,-1.1839999999994791e-08,-1.7693985e-05,5.895834e-05,True,True
sim_00231,231,53308,53308.0,0.0009687496,0.0004984143,0.001013961,-6.528739e-05,6.468565e-05,-5.891829e-05,2.466202e-05,0.0005155467000000001,0.00012997304,8.358031e-05,0.00075618765,-3.008700000000004e-07,-1.7128135e-05,5.891829e-05,True,True
sim_00231,231,53598,53598.0,0.0009740162,0.0005039698,0.001022,-6.565454e-05,6.580102e-05,-5.894868e-05,2.400455e-05,0.0005180301999999999,0.00013145556,8.295323e-05,0.0007629849,7.324000000000067e-08,-1.7472065e-05,5.894868e-05,True,True
sim_00231,231,53888,53888.0,0.0009792829,0.0005068169,0.001025859,-6.433059e-05,6.55231e-05,-5.888627e-05,2.348656e-05,0.0005190421000000001,0.00012985368999999999,8.237283e-05,0.0007663379500000001,5.962549999999965e-07,-1.7699855e-05,5.888627e-05,True,True
sim_00231,231,54177,54177.0,0.0009845314,0.0005115583,0.001029593,-6.585346e-05,6.597788e-05,-5.879879e-05,2.347733e-05,0.0005180347000000001,0.00013183134,8.227612e-05,0.00077057565,6.221000000000156e-08,-1.766073e-05,5.879879e-05,True,True
sim_00231,231,54467,54467.0,0.000989798,0.0005158118,0.001033718,-6.603442e-05,6.483924e-05,-5.869939e-05,2.308096e-05,0.0005179062000000001,0.00013087366,8.178035e-05,0.0007747649,-5.975900000000018e-07,-1.7809215e-05,5.869939e-05,True,True
sim_00231,231,54757,54757.0,0.0009950646,0.0005206827,0.001036553,-6.565612e-05,6.507598e-05,-5.877133e-05,2.308541e-05,0.0005158703,0.0001307321,8.185674e-05,0.00077861785,-2.900700000000038e-07,-1.784296e-05,5.877133e-05,True,True
sim_00231,231,55047,55047.0,0.001000331,0.0005224005,0.001045597,-6.535045e-05,6.508706e-05,-5.877342e-05,2.279577e-05,0.0005231965000000001,0.00013043750999999998,8.156919e-05,0.00078399875,-1.3169499999999705e-07,-1.7988824999999998e-05,5.877342e-05,True,True
sim_00231,231,55336,55336.0,0.00100558,0.0005285516,0.00105,-6.560444e-05,6.516873e-05,-5.868775e-05,2.344495e-05,0.0005214483999999999,0.00013077317,8.21327e-05,0.0007892757999999999,-2.178550000000003e-07,-1.76214e-05,5.868775e-05,True,True
sim_00231,231,55626,55626.0,0.001010846,0.0005307813,0.001053127,-6.543438e-05,6.523763e-05,-5.874552e-05,2.30566e-05,0.0005223457,0.00013067200999999999,8.180212e-05,0.00079195415,-9.837499999999717e-08,-1.7844460000000002e-05,5.874552e-05,True,True
sim_00231,231,55916,55916.0,0.001016113,0.0005344894,0.001057366,-6.464731e-05,6.448114e-05,-5.881332e-05,2.232482e-05,0.0005228765999999999,0.00012912845,8.113814e-05,0.0007959276999999999,-8.30849999999982e-08,-1.824425e-05,5.881332e-05,True,True
sim_00231,231,56206,56206.0,0.00102138,0.0005369034,0.001065739,-6.6e-05,6.575235e-05,-5.880155e-05,2.244949e-05,0.0005288356000000001,0.00013175235000000002,8.125104e-05,0.0008013212,-1.2382500000000216e-07,-1.817603e-05,5.880155e-05,True,True
sim_00231,231,56495,56495.0,0.001026628,0.0005415243,0.001069791,-6.597528e-05,6.5358e-05,-5.87584e-05,2.18572e-05,0.0005282667,0.00013133328,8.06156e-05,0.00080565765,-3.0864000000000184e-07,-1.8450600000000003e-05,5.87584e-05,True,True
sim_00231,231,56785,56785.0,0.001031895,0.00054681,0.001073915,-6.507728e-05,6.505349e-05,-5.874737e-05,2.148558e-05,0.0005271049999999999,0.00013013077000000002,8.023295e-05,0.0008103625,-1.1895000000005415e-08,-1.8630894999999998e-05,5.874737e-05,True,True
sim_00231,231,57075,57075.0,0.001037161,0.0005509045,0.001077398,-6.5728e-05,6.57964e-05,-5.876051e-05,2.116744e-05,0.0005264935,0.00013152440000000002,7.992795000000001e-05,0.00081415125,3.420000000000045e-08,-1.8796535e-05,5.876051e-05,True,True
sim_00231,231,57364,57364.0,0.00104241,0.0005563999,0.001081841,-6.53506e-05,6.606233e-05,-5.883574e-05,2.12771e-05,0.0005254411,0.00013141293,8.011284e-05,0.00081912045,3.5586499999999867e-07,-1.877932e-05,5.883574e-05,True,True
sim_00231,231,57654,57654.0,0.001047676,0.0005613244,0.001089754,-6.499027e-05,6.587813e-05,-5.876567e-05,2.116858e-05,0.0005284296000000001,0.0001308684,7.993425e-05,0.0008255392,4.4392999999999966e-07,-1.8798544999999996e-05,5.876567e-05,True,True
sim_00231,231,57944,57944.0,0.001052943,0.0005650158,0.001094,-6.563112e-05,6.617595e-05,-5.875363e-05,2.129377e-05,0.0005289841999999999,0.00013180707,8.00474e-05,0.0008295079,2.7241499999999526e-07,-1.872993e-05,5.875363e-05,True,True
sim_00231,231,58234,58234.0,0.00105821,0.0005693598,0.001098043,-6.586792e-05,6.604654e-05,-5.881473e-05,2.075665e-05,0.0005286831999999999,0.00013191446,7.957138e-05,0.0008337014,8.931e-08,-1.902904e-05,5.881473e-05,True,True
sim_00231,231,58523,58523.0,0.001063458,0.0005735807,0.001102188,-6.583174e-05,6.483533e-05,-5.875702e-05,2.113992e-05,0.0005286073,0.00013066707,7.989694e-05,0.00083788435,-4.982050000000018e-07,-1.880855e-05,5.875702e-05,True,True
sim_00231,231,58813,58813.0,0.001068725,0.0005782928,0.001106214,-6.620683e-05,6.528564e-05,-5.872763e-05,2.047725e-05,0.0005279212,0.00013149247,7.920488e-05,0.0008422534,-4.6059499999999995e-07,-1.9125189999999997e-05,5.872763e-05,True,True
sim_00231,231,59103,59103.0,0.001073991,0.000582231,0.001110409,-6.608082e-05,6.593628e-05,-5.898435e-05,2.122837e-05,0.0005281779999999999,0.0001320171,8.021271999999999e-05,0.00084632,-7.22699999999938e-08,-1.887799e-05,5.898435e-05,True,True
sim_00231,231,59392,59392.0,0.00107924,0.000587902,0.001114365,-6.589574e-05,6.577725e-05,-5.893679e-05,2.084172e-05,0.000526463,0.00013167299,7.977851e-05,0.0008511335,-5.924500000000421e-08,-1.9047535e-05,5.893679e-05,True,True
sim_00231,231,59682,59682.0,0.001084507,0.0005913706,0.001118309,-6.620444e-05,6.600741e-05,-5.83914e-05,2.085554e-05,0.0005269384,0.00013221185,7.924694e-05,0.0008548398000000001,-9.851500000000019e-08,-1.876793e-05,5.83914e-05,True,True
sim_00231,231,59972,59972.0,0.001089773,0.0005971194,0.001126021,-6.633528e-05,6.605744e-05,-5.810163e-05,2.078081e-05,0.0005289016,0.00013239272,7.888244e-05,0.0008615702,-1.3892000000000103e-07,-1.8660410000000002e-05,5.810163e-05,True,True
sim_00231,231,60129,60129.0,0.001092624,0.0005977533,0.001126206,-6.670567e-05,6.624302e-05,-5.796941e-05,2.033515e-05,0.0005284527,0.00013294868999999998,7.830456e-05,0.00086197965,-2.313250000000007e-07,-1.8817130000000002e-05,5.796941e-05,True,True
sim_00231,231,60262,60262.0,0.00109504,0.0005989243,0.001130213,-6.69709e-05,6.615494e-05,-5.709953e-05,2.039239e-05,0.0005312886999999999,0.00013312584,7.749192e-05,0.00086456865,-4.0797999999999876e-07,-1.8353569999999998e-05,5.709953e-05,True,False
sim_00231,231,60551,60551.0,0.001100288,0.0006074749,0.001134303,-6.685589e-05,6.634292e-05,-5.691211e-05,2.011695e-05,0.0005268280999999999,0.00013319881000000002,7.702906e-05,0.0008708889499999999,-2.5648499999999895e-07,-1.839758e-05,5.691211e-05,True,False
sim_00231,231,60841,60841.0,0.001105555,0.0006084013,0.001138513,-6.671265e-05,6.626176e-05,-5.572872e-05,1.958219e-05,0.0005301117,0.00013297441,7.531091e-05,0.0008734571500000001,-2.2544500000000272e-07,-1.8073265e-05,5.572872e-05,True,False
